Temp,Temp2,Sensor
17.60203,17.60203,2
17.82224,17.82224,2
17.82272,17.82272,2
17.78743,17.78743,2
18.16492,18.16492,2
18.44984,18.44984,2
18.22915,18.22915,2
17.97769,17.97769,2
17.83786,17.83786,2
17.78972,17.78972,2
17.94032,17.94032,2
17.98565,17.98565,2
18.0911,18.0911,2
18.2329,18.2329,2
18.28116,18.28116,2
19.29264,19.29264,2
19.72364,19.72364,2
20.02317,20.02317,2
19.62712,19.62712,2
19.33703,19.33703,2
19.2265,19.2265,2
19.10035,19.10035,2
19.11835,19.11835,2
19.24039,19.24039,2
19.26046,19.26046,2
19.25418,19.25418,2
19.54093,19.54093,2
20.76419,20.76419,2
21.41787,21.41787,2
21.69041,21.69041,2
21.12309,21.12309,2
20.52947,20.52947,2
20.15721,20.15721,2
20.00403,20.00403,2
19.78354,19.78354,2
19.85434,19.85434,2
20.00342,20.00342,2
20.06294,20.06294,2
20.18247,20.18247,2
20.05467,20.05467,2
20.2272,20.2272,2
20.35159,20.35159,2
20.31674,20.31674,2
20.53002,20.53002,2
20.4354,20.4354,2
20.23143,20.23143,2
20.07586,20.07586,2
20.20939,20.20939,2
20.2937,20.2937,2
20.4212,20.4212,2
20.79626,20.79626,2
20.82393,20.82393,2
20.53864,20.53864,2
20.57463,20.57463,2
21.22295,21.22295,2
22.1027,22.1027,2
22.22597,22.22597,2
21.90196,21.90196,2
21.56252,21.56252,2
22.34193,22.34193,2
23.78316,23.78316,2
23.87445,23.87445,2
23.18565,23.18565,2
22.47001,22.47001,2
21.88688,21.88688,2
21.46945,21.46945,2
21.135,21.135,2
20.89816,20.89816,2
20.72431,20.72431,2
20.71172,20.71172,2
20.69032,20.69032,2
20.77605,20.77605,2
20.92091,20.92091,2
21.06824,21.06824,2
21.35079,21.35079,2
21.43459,21.43459,2
21.20364,21.20364,2
21.13779,21.13779,2
21.16989,21.16989,2
21.1957,21.1957,2
21.19755,21.19755,2
21.32132,21.32132,2
21.43284,21.43284,2
21.50169,21.50169,2
21.62716,21.62716,2
21.81173,21.81173,2
21.75499,21.75499,2
21.51739,21.51739,2
21.22133,21.22133,2
21.13429,21.13429,2
21.81127,21.81127,2
22.72034,22.72034,2
22.39261,22.39261,2
22.25645,22.25645,2
22.25073,22.25073,2
22.13478,22.13478,2
22.27951,22.27951,2
22.09024,22.09024,2
21.92172,21.92172,2
22.07748,22.07748,2
23.12749,23.12749,2
23.40004,23.40004,2
22.92462,22.92462,2
22.71214,22.71214,2
23.00318,23.00318,2
22.7798,22.7798,2
22.46103,22.46103,2
22.12873,22.12873,2
21.91895,21.91895,2
21.65675,21.65675,2
21.64449,21.64449,2
21.30739,21.30739,2
20.97607,20.97607,2
20.81215,20.81215,2
20.95903,20.95903,2
21.17333,21.17333,2
21.22595,21.22595,2
21.44206,21.44206,2
21.49292,21.49292,2
21.2707,21.2707,2
21.09751,21.09751,2
20.97818,20.97818,2
20.88929,20.88929,2
20.86501,20.86501,2
20.8117,20.8117,2
20.75342,20.75342,2
20.71769,20.71769,2
20.66118,20.66118,2
20.56852,20.56852,2
20.45351,20.45351,2
20.32434,20.32434,2
20.25141,20.25141,2
20.17652,20.17652,2
20.08647,20.08647,2
20.01038,20.01038,2
19.96228,19.96228,2
19.87258,19.87258,2
19.76202,19.76202,2
19.70134,19.70134,2
19.63237,19.63237,2
19.56939,19.56939,2
19.50496,19.50496,2
19.41771,19.41771,2
19.35122,19.35122,2
19.29522,19.29522,2
19.211,19.211,2
19.11697,19.11697,2
19.02663,19.02663,2
18.94246,18.94246,2
18.84538,18.84538,2
18.7388,18.7388,2
18.63957,18.63957,2
18.53068,18.53068,2
18.41978,18.41978,2
18.31211,18.31211,2
18.21941,18.21941,2
18.13739,18.13739,2
18.04952,18.04952,2
17.97988,17.97988,2
17.91442,17.91442,2
17.84776,17.84776,2
17.78637,17.78637,2
17.72385,17.72385,2
17.66986,17.66986,2
17.61193,17.61193,2
17.55744,17.55744,2
17.49501,17.49501,2
17.42727,17.42727,2
17.35797,17.35797,2
17.27881,17.27881,2
17.20646,17.20646,2
17.14248,17.14248,2
17.0848,17.0848,2
17.0414,17.0414,2
16.99715,16.99715,2
16.95056,16.95056,2
16.90025,16.90025,2
16.83821,16.83821,2
16.78044,16.78044,2
16.72305,16.72305,2
16.65264,16.65264,2
16.57387,16.57387,2
16.50561,16.50561,2
16.44917,16.44917,2
16.38869,16.38869,2
16.32061,16.32061,2
16.25139,16.25139,2
16.17799,16.17799,2
16.10358,16.10358,2
16.02052,16.02052,2
15.94203,15.94203,2
15.87438,15.87438,2
15.80149,15.80149,2
15.73035,15.73035,2
15.66634,15.66634,2
15.59734,15.59734,2
15.52683,15.52683,2
15.46531,15.46531,2
15.40993,15.40993,2
15.35734,15.35734,2
15.31559,15.31559,2
15.28607,15.28607,2
15.26414,15.26414,2
15.2412,15.2412,2
15.2113,15.2113,2
15.18531,15.18531,2
15.15603,15.15603,2
15.1223,15.1223,2
15.56445,15.56445,3
15.55668,15.55668,3
15.53662,15.53662,3
15.50103,15.50103,3
15.46409,15.46409,3
15.42005,15.42005,3
15.37619,15.37619,3
15.33145,15.33145,3
15.29228,15.29228,3
15.2616,15.2616,3
15.23759,15.23759,3
15.21891,15.21891,3
15.20272,15.20272,3
15.178,15.178,3
15.14969,15.14969,3
15.12507,15.12507,3
15.10059,15.10059,3
15.0679,15.0679,3
15.03268,15.03268,3
14.99086,14.99086,3
14.94867,14.94867,3
14.90381,14.90381,3
14.85153,14.85153,3
14.80346,14.80346,3
14.75639,14.75639,3
14.71421,14.71421,3
14.67949,14.67949,3
14.64307,14.64307,3
14.60936,14.60936,3
14.58386,14.58386,3
14.5708,14.5708,3
14.56016,14.56016,3
14.54652,14.54652,3
14.53817,14.53817,3
14.53383,14.53383,3
14.52989,14.52989,3
14.52621,14.52621,3
14.52276,14.52276,3
14.51952,14.51952,3
14.51643,14.51643,3
14.51322,14.51322,3
14.51436,14.51436,3
14.60641,14.60641,3
14.68733,14.68733,3
14.76319,14.76319,3
14.83239,14.83239,3
14.89649,14.89649,3
14.96403,14.96403,3
15.10986,15.10986,3
15.25067,15.25067,3
15.35523,15.35523,3
15.43003,15.43003,3
15.48518,15.48518,3
15.52765,15.52765,3
15.55024,15.55024,3
15.55992,15.55992,3
15.58356,15.58356,3
15.6296,15.6296,3
15.6915,15.6915,3
15.74775,15.74775,3
15.77174,15.77174,3
15.78464,15.78464,3
15.84433,15.84433,3
15.93045,15.93045,3
16.02355,16.02355,3
16.10216,16.10216,3
16.19391,16.19391,3
16.31294,16.31294,3
16.45222,16.45222,3
16.61236,16.61236,3
16.82073,16.82073,3
17.12717,17.12717,3
17.47657,17.47657,3
17.40599,17.40599,3
17.35185,17.35185,3
17.38809,17.38809,3
17.55913,17.55913,3
17.82848,17.82848,3
18.15485,18.15485,3
18.47861,18.47861,3
18.7906,18.7906,3
19.09678,19.09678,3
19.38798,19.38798,3
19.62955,19.62955,3
19.85177,19.85177,3
20.06768,20.06768,3
20.19594,20.19594,3
20.27432,20.27432,3
20.49559,20.49559,3
20.6368,20.6368,3
20.89719,20.89719,3
20.88174,20.88174,3
21.03114,21.03114,3
21.21038,21.21038,3
21.43855,21.43855,3
21.96659,21.96659,3
22.42804,22.42804,3
22.44048,22.44048,3
22.77389,22.77389,3
23.12602,23.12602,3
23.51354,23.51354,3
23.88466,23.88466,3
24.14344,24.14344,3
24.14153,24.14153,3
24.35552,24.35552,3
24.41563,24.41563,3
24.46605,24.46605,3
24.28687,24.28687,3
24.44056,24.44056,3
24.10171,24.10171,3
23.78251,23.78251,3
23.49504,23.49504,3
23.36926,23.36926,3
23.32115,23.32115,3
23.26913,23.26913,3
23.32768,23.32768,3
23.39657,23.39657,3
23.45979,23.45979,3
23.46309,23.46309,3
23.37595,23.37595,3
23.28155,23.28155,3
23.23158,23.23158,3
23.22354,23.22354,3
23.25483,23.25483,3
23.31764,23.31764,3
23.38161,23.38161,3
23.41104,23.41104,3
23.45114,23.45114,3
23.53269,23.53269,3
23.65064,23.65064,3
23.75685,23.75685,3
23.82415,23.82415,3
23.68567,23.68567,3
22.65645,22.65645,3
22.03266,22.03266,3
21.74844,21.74844,3
21.60467,21.60467,3
21.45255,21.45255,3
21.29268,21.29268,3
21.15853,21.15853,3
21.02597,21.02597,3
21.23116,21.23116,3
21.68664,21.68664,3
22.52152,22.52152,3
23.05471,23.05471,3
23.20344,23.20344,3
23.2583,23.2583,3
23.28267,23.28267,3
23.30231,23.30231,3
23.32285,23.32285,3
23.32643,23.32643,3
23.31584,23.31584,3
23.31121,23.31121,3
23.37834,23.37834,3
23.57578,23.57578,3
23.53456,23.53456,3
23.36425,23.36425,3
23.27083,23.27083,3
24.70759,24.70759,3
25.29473,25.29473,3
25.76302,25.76302,3
25.32033,25.32033,3
24.74306,24.74306,3
24.75319,24.75319,3
25.45247,25.45247,3
26.0972,26.0972,3
26.4843,26.4843,3
25.93572,25.93572,3
25.16421,25.16421,3
24.67209,24.67209,3
24.69927,24.69927,3
25.51426,25.51426,3
26.57941,26.57941,3
26.8776,26.8776,3
26.38159,26.38159,3
25.83079,25.83079,3
25.37208,25.37208,3
24.96389,24.96389,3
24.76579,24.76579,3
24.41364,24.41364,3
23.98112,23.98112,3
23.73031,23.73031,3
23.50707,23.50707,3
23.64627,23.64627,3
24.21361,24.21361,3
23.86113,23.86113,3
23.38554,23.38554,3
23.13815,23.13815,3
22.89475,22.89475,3
22.66765,22.66765,3
22.58594,22.58594,3
22.79499,22.79499,3
22.97124,22.97124,3
22.67765,22.67765,3
22.30616,22.30616,3
22.00273,22.00273,3
21.87851,21.87851,3
21.86666,21.86666,3
22.13152,22.13152,3
23.05115,23.05115,3
23.68641,23.68641,3
24.13072,24.13072,3
24.27078,24.27078,3
23.68302,23.68302,3
23.13225,23.13225,3
22.78476,22.78476,3
22.98052,22.98052,3
23.4683,23.4683,3
24.00515,24.00515,3
24.16358,24.16358,3
23.84187,23.84187,3
23.47243,23.47243,3
23.18948,23.18948,3
22.90441,22.90441,3
22.59716,22.59716,3
22.28062,22.28062,3
21.93827,21.93827,3
21.65549,21.65549,3
21.51536,21.51536,3
21.42858,21.42858,3
21.38868,21.38868,3
21.3523,21.3523,3
21.26591,21.26591,3
21.14266,21.14266,3
21.03487,21.03487,3
20.93298,20.93298,3
20.84415,20.84415,3
20.76135,20.76135,3
20.66342,20.66342,3
20.56207,20.56207,3
20.47541,20.47541,3
20.38775,20.38775,3
20.32175,20.32175,3
20.24276,20.24276,3
20.18191,20.18191,3
20.11896,20.11896,3
20.05054,20.05054,3
19.98955,19.98955,3
19.92221,19.92221,3
19.85047,19.85047,3
19.76769,19.76769,3
19.67228,19.67228,3
19.54143,19.54143,3
19.39692,19.39692,3
19.25076,19.25076,3
19.10634,19.10634,3
18.97317,18.97317,3
18.85376,18.85376,3
18.74908,18.74908,3
18.65463,18.65463,3
18.56544,18.56544,3
18.47518,18.47518,3
18.40543,18.40543,3
18.34027,18.34027,3
18.28591,18.28591,3
18.24608,18.24608,3
18.21392,18.21392,3
18.18282,18.18282,3
18.15809,18.15809,3
18.13794,18.13794,3
18.10837,18.10837,3
18.0603,18.0603,3
18.01331,18.01331,3
17.96355,17.96355,3
17.90023,17.90023,3
17.82749,17.82749,3
17.76097,17.76097,3
17.69713,17.69713,3
17.63287,17.63287,3
17.57334,17.57334,3
17.51765,17.51765,3
17.45405,17.45405,3
17.38037,17.38037,3
17.30054,17.30054,3
17.2179,17.2179,3
17.12831,17.12831,3
17.03358,17.03358,3
16.94812,16.94812,3
16.85613,16.85613,3
16.75462,16.75462,3
16.64903,16.64903,3
16.53766,16.53766,3
16.43062,16.43062,3
16.32896,16.32896,3
16.23625,16.23625,3
16.15516,16.15516,3
16.07685,16.07685,3
16.00285,16.00285,3
15.73032,15.73032,3
15.71625,15.71625,3
15.69904,15.69904,3
15.67052,15.67052,3
15.63413,15.63413,3
15.59601,15.59601,3
15.55409,15.55409,3
15.50925,15.50925,3
15.45772,15.45772,3
15.4096,15.4096,3
15.35339,15.35339,3
15.29226,15.29226,3
15.23498,15.23498,3
15.18162,15.18162,3
15.13152,15.13152,3
15.07996,15.07996,3
15.0391,15.0391,3
15.00506,15.00506,3
14.98019,14.98019,3
14.96335,14.96335,3
14.93964,14.93964,3
14.91446,14.91446,3
14.88717,14.88717,3
14.8548,14.8548,3
14.82761,14.82761,3
14.80504,14.80504,3
14.78588,14.78588,3
14.77188,14.77188,3
14.7611,14.7611,3
14.75383,14.75383,3
14.7466,14.7466,3
14.72585,14.72585,3
14.71015,14.71015,3
14.70291,14.70291,3
14.69835,14.69835,3
14.69531,14.69531,3
14.6946,14.6946,3
14.69984,14.69984,3
14.71434,14.71434,3
14.73206,14.73206,3
14.74784,14.74784,3
14.77875,14.77875,3
14.83463,14.83463,3
14.90636,14.90636,3
14.97494,14.97494,3
15.02704,15.02704,3
15.07488,15.07488,3
15.13031,15.13031,3
15.18405,15.18405,3
15.24752,15.24752,3
15.34791,15.34791,3
15.47848,15.47848,3
15.62907,15.62907,3
15.73238,15.73238,3
15.85073,15.85073,3
16.02406,16.02406,3
16.22068,16.22068,3
16.32729,16.32729,3
16.35531,16.35531,3
16.47159,16.47159,3
16.62493,16.62493,3
16.7846,16.7846,3
16.9802,16.9802,3
17.0606,17.0606,3
17.03414,17.03414,3
17.00316,17.00316,3
16.98433,16.98433,3
17.1421,17.1421,3
17.32177,17.32177,3
17.40534,17.40534,3
17.43116,17.43116,3
17.41058,17.41058,3
17.59185,17.59185,3
17.82874,17.82874,3
17.86795,17.86795,3
17.97778,17.97778,3
18.02425,18.02425,3
18.00917,18.00917,3
17.95277,17.95277,3
17.92285,17.92285,3
17.88608,17.88608,3
17.87024,17.87024,3
17.81889,17.81889,3
17.75767,17.75767,3
17.73573,17.73573,3
17.74014,17.74014,3
17.77747,17.77747,3
17.79225,17.79225,3
17.71775,17.71775,3
17.72555,17.72555,3
17.84096,17.84096,3
18.00631,18.00631,3
18.08666,18.08666,3
18.2303,18.2303,3
18.41196,18.41196,3
18.3258,18.3258,3
18.21139,18.21139,3
18.20619,18.20619,3
18.33371,18.33371,3
18.42491,18.42491,3
18.39593,18.39593,3
18.30177,18.30177,3
18.22992,18.22992,3
18.20068,18.20068,3
18.17047,18.17047,3
18.12398,18.12398,3
18.11092,18.11092,3
18.02221,18.02221,3
17.8651,17.8651,3
17.73063,17.73063,3
17.68981,17.68981,3
17.73259,17.73259,3
17.76283,17.76283,3
17.72732,17.72732,3
17.77918,17.77918,3
17.81965,17.81965,3
17.8915,17.8915,3
18.03912,18.03912,3
18.16624,18.16624,3
18.23651,18.23651,3
18.25745,18.25745,3
18.19342,18.19342,3
18.14804,18.14804,3
18.15531,18.15531,3
18.20902,18.20902,3
18.2333,18.2333,3
18.24906,18.24906,3
18.24422,18.24422,3
18.16384,18.16384,3
18.0882,18.0882,3
17.99516,17.99516,3
17.91132,17.91132,3
17.81671,17.81671,3
17.72925,17.72925,3
17.68823,17.68823,3
17.67468,17.67468,3
17.77342,17.77342,3
17.8145,17.8145,3
17.8144,17.8144,3
17.90437,17.90437,3
18.07896,18.07896,3
18.14487,18.14487,3
18.03094,18.03094,3
17.8915,17.8915,3
17.7428,17.7428,3
17.60945,17.60945,3
17.50676,17.50676,3
17.43722,17.43722,3
17.40409,17.40409,3
17.36207,17.36207,3
17.49523,17.49523,3
18.02444,18.02444,3
18.49474,18.49474,3
18.79454,18.79454,3
18.89877,18.89877,3
18.9585,18.9585,3
19.04724,19.04724,3
19.01599,19.01599,3
18.907,18.907,3
18.73946,18.73946,3
18.51758,18.51758,3
18.30302,18.30302,3
18.10568,18.10568,3
17.95919,17.95919,3
17.8999,17.8999,3
17.91338,17.91338,3
17.98929,17.98929,3
18.09961,18.09961,3
18.21215,18.21215,3
18.33371,18.33371,3
18.48593,18.48593,3
18.55805,18.55805,3
18.51468,18.51468,3
18.54889,18.54889,3
18.60349,18.60349,3
18.55909,18.55909,3
18.49074,18.49074,3
18.34273,18.34273,3
18.16254,18.16254,3
18.11862,18.11862,3
18.29597,18.29597,3
18.58612,18.58612,3
18.76868,18.76868,3
18.81748,18.81748,3
18.66474,18.66474,3
18.43147,18.43147,3
18.33158,18.33158,3
18.34476,18.34476,3
18.50643,18.50643,3
18.55567,18.55567,3
18.53835,18.53835,3
18.50434,18.50434,3
18.42768,18.42768,3
18.23466,18.23466,3
18.12024,18.12024,3
18.15829,18.15829,3
18.18331,18.18331,3
18.24975,18.24975,3
18.25708,18.25708,3
18.25022,18.25022,3
18.25399,18.25399,3
18.27294,18.27294,3
18.30685,18.30685,3
18.12251,18.12251,3
17.87783,17.87783,3
17.6988,17.6988,3
17.80204,17.80204,3
18.06201,18.06201,3
18.28163,18.28163,3
18.34195,18.34195,3
18.27562,18.27562,3
18.07772,18.07772,3
17.83635,17.83635,3
17.65518,17.65518,3
17.51607,17.51607,3
17.40156,17.40156,3
17.29963,17.29963,3
17.24691,17.24691,3
17.35876,17.35876,3
17.42136,17.42136,3
17.4264,17.4264,3
17.41256,17.41256,3
17.38504,17.38504,3
17.3546,17.3546,3
17.32479,17.32479,3
17.27107,17.27107,3
17.20979,17.20979,3
17.15101,17.15101,3
17.09259,17.09259,3
17.02603,17.02603,3
16.95764,16.95764,3
16.89861,16.89861,3
16.84039,16.84039,3
16.77758,16.77758,3
16.70826,16.70826,3
16.64317,16.64317,3
16.57919,16.57919,3
16.51757,16.51757,3
16.45667,16.45667,3
16.39716,16.39716,3
16.33677,16.33677,3
16.28358,16.28358,3
16.23224,16.23224,3
16.18396,16.18396,3
16.13366,16.13366,3
16.08374,16.08374,3
16.02905,16.02905,3
15.97762,15.97762,3
15.93811,15.93811,3
15.90747,15.90747,3
15.87592,15.87592,3
15.84188,15.84188,3
15.81099,15.81099,3
15.77165,15.77165,3
15.73077,15.73077,3
15.69121,15.69121,3
15.65021,15.65021,3
15.6059,15.6059,3
15.55878,15.55878,3
15.51276,15.51276,3
15.46159,15.46159,3
15.40753,15.40753,3
15.3558,15.3558,3
15.30621,15.30621,3
15.26519,15.26519,3
15.22371,15.22371,3
15.17684,15.17684,3
15.13898,15.13898,3
15.0996,15.0996,3
15.05306,15.05306,3
15.00268,15.00268,3
14.94144,14.94144,3
14.87485,14.87485,3
14.798,14.798,3
14.72236,14.72236,3
14.64942,14.64942,3
14.57578,14.57578,3
14.5076,14.5076,3
14.44239,14.44239,3
14.38707,14.38707,3
14.32959,14.32959,3
14.28376,14.28376,3
14.24417,14.24417,3
14.21584,14.21584,3
14.1974,14.1974,3
14.18449,14.18449,3
14.17932,14.17932,3
14.18792,14.18792,3
14.23562,14.23562,3
14.23537,14.23537,3
14.23388,14.23388,3
14.23088,14.23088,3
14.22661,14.22661,3
14.22046,14.22046,3
14.2019,14.2019,3
14.18095,14.18095,3
14.16354,14.16354,3
14.14717,14.14717,3
14.13195,14.13195,3
14.10854,14.10854,3
14.0848,14.0848,3
14.06639,14.06639,3
14.05176,14.05176,3
14.03609,14.03609,3
14.00905,14.00905,3
13.98184,13.98184,3
13.95978,13.95978,3
13.94054,13.94054,3
13.92437,13.92437,3
13.90075,13.90075,3
13.87053,13.87053,3
13.835,13.835,3
13.79817,13.79817,3
13.75519,13.75519,3
13.70993,13.70993,3
13.66494,13.66494,3
13.60938,13.60938,3
13.54941,13.54941,3
13.48316,13.48316,3
13.41214,13.41214,3
13.34228,13.34228,3
13.28124,13.28124,3
13.23829,13.23829,3
13.20278,13.20278,3
13.16946,13.16946,3
13.14952,13.14952,3
13.13819,13.13819,3
13.13695,13.13695,3
13.13427,13.13427,3
13.12705,13.12705,3
13.13923,13.13923,3
13.17115,13.17115,3
13.20168,13.20168,3
13.22074,13.22074,3
13.25191,13.25191,3
13.29276,13.29276,3
13.348,13.348,3
13.40943,13.40943,3
13.46012,13.46012,3
13.53007,13.53007,3
13.61177,13.61177,3
13.68465,13.68465,3
13.76968,13.76968,3
13.85888,13.85888,3
13.937,13.937,3
14.02311,14.02311,3
14.11781,14.11781,3
14.19688,14.19688,3
14.27661,14.27661,3
14.34418,14.34418,3
14.42241,14.42241,3
14.53424,14.53424,3
14.62535,14.62535,3
14.70069,14.70069,3
14.77157,14.77157,3
14.86655,14.86655,3
14.97681,14.97681,3
15.09549,15.09549,3
15.20445,15.20445,3
15.33319,15.33319,3
15.59554,15.59554,3
15.81956,15.81956,3
15.96944,15.96944,3
16.06754,16.06754,3
16.29277,16.29277,3
16.53579,16.53579,3
16.78009,16.78009,3
17.01882,17.01882,3
17.29556,17.29556,3
17.40732,17.40732,3
17.54403,17.54403,3
17.76942,17.76942,3
17.86839,17.86839,3
17.99736,17.99736,3
18.18144,18.18144,3
18.38925,18.38925,3
18.3614,18.3614,3
18.40458,18.40458,3
18.53037,18.53037,3
18.3359,18.3359,3
18.11265,18.11265,3
17.97594,17.97594,3
17.91685,17.91685,3
17.85882,17.85882,3
17.89272,17.89272,3
18.08865,18.08865,3
18.16687,18.16687,3
18.13275,18.13275,3
18.1286,18.1286,3
18.2189,18.2189,3
18.4182,18.4182,3
18.68662,18.68662,3
18.9042,18.9042,3
19.13454,19.13454,3
19.31099,19.31099,3
19.6592,19.6592,3
20.22005,20.22005,3
20.97402,20.97402,3
20.86981,20.86981,3
20.53571,20.53571,3
20.20083,20.20083,3
19.90708,19.90708,3
19.80856,19.80856,3
19.96476,19.96476,3
20.02993,20.02993,3
19.92411,19.92411,3
19.927,19.927,3
20.15613,20.15613,3
20.22395,20.22395,3
20.43222,20.43222,3
20.62253,20.62253,3
20.67629,20.67629,3
20.71384,20.71384,3
20.55959,20.55959,3
20.2454,20.2454,3
19.97095,19.97095,3
19.82487,19.82487,3
20.0183,20.0183,3
20.3562,20.3562,3
20.60299,20.60299,3
20.64531,20.64531,3
21.01858,21.01858,3
21.36033,21.36033,3
21.54746,21.54746,3
21.58454,21.58454,3
21.60633,21.60633,3
21.62467,21.62467,3
21.71258,21.71258,3
21.57016,21.57016,3
21.62407,21.62407,3
21.42556,21.42556,3
21.18832,21.18832,3
21.29695,21.29695,3
21.20832,21.20832,3
21.38498,21.38498,3
21.71448,21.71448,3
22.02739,22.02739,3
22.33492,22.33492,3
22.20365,22.20365,3
22.21124,22.21124,3
22.02196,22.02196,3
21.72237,21.72237,3
21.47148,21.47148,3
21.78959,21.78959,3
21.99326,21.99326,3
22.13355,22.13355,3
22.44466,22.44466,3
22.88461,22.88461,3
22.78073,22.78073,3
22.65324,22.65324,3
22.86709,22.86709,3
23.12021,23.12021,3
23.39927,23.39927,3
23.63567,23.63567,3
23.68223,23.68223,3
23.67238,23.67238,3
23.67824,23.67824,3
23.26159,23.26159,3
22.57077,22.57077,3
22.45302,22.45302,3
22.79529,22.79529,3
22.49719,22.49719,3
22.31238,22.31238,3
22.57741,22.57741,3
22.79623,22.79623,3
22.85564,22.85564,3
22.92241,22.92241,3
22.82942,22.82942,3
22.5032,22.5032,3
22.23551,22.23551,3
21.54252,21.54252,3
21.19584,21.19584,3
21.24447,21.24447,3
21.24297,21.24297,3
21.33427,21.33427,3
21.41355,21.41355,3
21.4742,21.4742,3
21.50434,21.50434,3
21.5346,21.5346,3
21.57322,21.57322,3
21.51215,21.51215,3
21.31864,21.31864,3
20.87602,20.87602,3
20.45034,20.45034,3
20.13233,20.13233,3
19.89602,19.89602,3
19.76159,19.76159,3
19.71274,19.71274,3
19.56195,19.56195,3
19.37538,19.37538,3
19.29211,19.29211,3
19.58216,19.58216,3
19.81353,19.81353,3
19.96765,19.96765,3
20.08222,20.08222,3
19.95152,19.95152,3
19.63388,19.63388,3
19.52091,19.52091,3
19.33636,19.33636,3
19.02309,19.02309,3
18.7737,18.7737,3
18.54513,18.54513,3
18.34177,18.34177,3
18.19275,18.19275,3
18.01961,18.01961,3
17.89267,17.89267,3
17.87598,17.87598,3
17.83565,17.83565,3
17.7658,17.7658,3
17.68878,17.68878,3
17.64076,17.64076,3
17.60635,17.60635,3
17.60597,17.60597,3
17.58359,17.58359,3
17.54436,17.54436,3
17.49278,17.49278,3
17.41119,17.41119,3
17.31355,17.31355,3
17.20559,17.20559,3
17.089,17.089,3
16.96186,16.96186,3
16.83867,16.83867,3
16.7162,16.7162,3
16.59862,16.59862,3
16.49245,16.49245,3
16.39928,16.39928,3
16.32079,16.32079,3
16.24776,16.24776,3
16.18382,16.18382,3
16.13383,16.13383,3
16.08579,16.08579,3
16.04371,16.04371,3
16.0214,16.0214,3
16.00471,16.00471,3
15.9938,15.9938,3
15.98171,15.98171,3
15.96584,15.96584,3
15.94774,15.94774,3
15.93005,15.93005,3
15.90361,15.90361,3
15.87181,15.87181,3
15.83528,15.83528,3
15.78412,15.78412,3
15.72337,15.72337,3
15.66012,15.66012,3
15.59715,15.59715,3
15.52737,15.52737,3
15.45308,15.45308,3
15.38052,15.38052,3
15.3113,15.3113,3
15.2428,15.2428,3
15.16939,15.16939,3
15.09161,15.09161,3
15.01448,15.01448,3
14.94208,14.94208,3
14.87458,14.87458,3
14.80857,14.80857,3
14.74514,14.74514,3
14.67844,14.67844,3
14.61811,14.61811,3
14.56136,14.56136,3
14.49853,14.49853,3
14.43648,14.43648,3
14.36936,14.36936,3
14.30062,14.30062,3
14.24004,14.24004,3
14.1855,14.1855,3
14.13547,14.13547,3
14.08598,14.08598,3
14.03596,14.03596,3
13.992,13.992,3
13.94712,13.94712,3
13.89407,13.89407,3
13.83678,13.83678,3
13.78304,13.78304,3
13.73663,13.73663,3
13.50386,13.50386,3
13.49745,13.49745,3
13.47964,13.47964,3
13.45767,13.45767,3
13.42392,13.42392,3
13.39158,13.39158,3
13.36475,13.36475,3
13.33425,13.33425,3
13.3016,13.3016,3
13.27297,13.27297,3
13.23646,13.23646,3
13.19991,13.19991,3
13.15225,13.15225,3
13.11101,13.11101,3
13.06828,13.06828,3
13.02189,13.02189,3
12.97079,12.97079,3
12.92604,12.92604,3
12.88529,12.88529,3
12.8472,12.8472,3
12.81075,12.81075,3
12.7821,12.7821,3
12.75246,12.75246,3
12.72493,12.72493,3
12.70068,12.70068,3
12.67721,12.67721,3
12.6446,12.6446,3
12.6059,12.6059,3
12.57039,12.57039,3
12.5329,12.5329,3
12.49278,12.49278,3
12.44898,12.44898,3
12.41157,12.41157,3
12.38407,12.38407,3
12.35756,12.35756,3
12.33482,12.33482,3
12.32045,12.32045,3
12.31654,12.31654,3
12.32101,12.32101,3
12.35309,12.35309,3
12.40029,12.40029,3
12.45506,12.45506,3
12.52999,12.52999,3
12.59894,12.59894,3
12.66996,12.66996,3
12.75429,12.75429,3
12.82487,12.82487,3
12.90919,12.90919,3
13.0264,13.0264,3
13.09346,13.09346,3
13.14945,13.14945,3
13.25547,13.25547,3
13.35289,13.35289,3
13.44866,13.44866,3
13.57678,13.57678,3
13.68642,13.68642,3
13.76112,13.76112,3
13.8759,13.8759,3
14.06239,14.06239,3
14.26229,14.26229,3
14.42777,14.42777,3
14.53345,14.53345,3
14.62615,14.62615,3
14.69974,14.69974,3
14.74112,14.74112,3
14.78259,14.78259,3
14.91237,14.91237,3
15.05771,15.05771,3
15.13087,15.13087,3
15.2232,15.2232,3
15.3781,15.3781,3
15.53552,15.53552,3
15.74676,15.74676,3
15.9303,15.9303,3
16.14288,16.14288,3
16.24411,16.24411,3
16.31937,16.31937,3
16.53659,16.53659,3
16.76889,16.76889,3
16.71395,16.71395,3
16.64641,16.64641,3
16.61156,16.61156,3
16.6326,16.6326,3
17.02356,17.02356,3
17.37519,17.37519,3
17.71083,17.71083,3
17.94965,17.94965,3
18.15162,18.15162,3
18.36888,18.36888,3
18.61081,18.61081,3
18.80433,18.80433,3
18.72548,18.72548,3
18.50113,18.50113,3
18.34547,18.34547,3
18.38276,18.38276,3
