,c_time,s_x,s_y,s_z,Solar Alt,Solar Azimuth,T_in,STemp,S,k
48,0.5,0.790381,0.380052,-0.480476,-28.716520000000003,64.31958,14.0625,15.9375,1,1
49,0.480988769,0.8006810000000001,0.38004499999999997,-0.46311499999999994,-27.588309999999996,64.60851,14.0625,15.9375,1,1
50,0.461748613,0.810599,0.38003899999999996,-0.445533,-26.45743,64.88109,14.0625,15.9375,1,1
51,0.44228869,0.820132,0.38003200000000004,-0.427737,-25.32405,65.13799,14.0625,15.9375,1,1
52,0.422618262,0.829275,0.380025,-0.40973699999999996,-24.18832,65.37980999999999,14.0625,15.9375,1,1
53,0.40274669,0.838023,0.38001799999999997,-0.391541,-23.0504,65.60712,14.0625,15.9375,1,1
54,0.38268343200000005,0.8463719999999999,0.380012,-0.373156,-21.91041,65.82045,15.30556,16.09196,1,1
55,0.36243803799999996,0.854319,0.38000500000000004,-0.354593,-20.7685,66.02029,15.41411,16.134729999999998,1,1
56,0.34202014299999994,0.861859,0.379998,-0.335859,-19.62477,66.20707,15.52266,16.17749,1,1
57,0.321439465,0.8689889999999999,0.37999099999999997,-0.31696199999999997,-18.479329999999997,66.38122,15.63122,16.22025,1,1
58,0.3007058,0.875705,0.379984,-0.297913,-17.332279999999997,66.54311,15.739770000000002,16.26302,1,1
59,0.279829014,0.8820049999999999,0.37997800000000004,-0.27871799999999997,-16.1837,66.69309,16.5,16.5625,1,1
60,0.258819045,0.8878860000000001,0.379971,-0.259387,-15.03367,66.83149,16.5,16.5625,1,1
61,0.23768589199999998,0.893343,0.37996399999999997,-0.239927,-13.882229999999998,66.95859,16.5,16.5625,1,1
62,0.21643961399999997,0.8983760000000001,0.379957,-0.220347,-12.72943,67.07466,16.5,16.5625,1,1
63,0.19509032199999998,0.9029809999999999,0.37995,-0.200655,-11.57525,67.17994,16.5,16.5625,1,1
64,0.17364817800000001,0.907157,0.379944,-0.180857,-10.41965,67.27465,16.5,16.5625,1,1
65,0.152123386,0.9109010000000001,0.37993699999999997,-0.160958,-9.26252,67.35898,16.5,16.5625,1,1
66,0.13052619199999999,0.9142110000000001,0.37993000000000005,-0.140963,-8.1036,67.4331,16.603820000000002,16.64556,1,1
67,0.108866875,0.9170870000000001,0.379923,-0.12087200000000001,-6.94243,67.49716,16.70799,16.72889,1,1
68,0.08715574300000001,0.9195260000000001,0.379916,-0.100676,-5.77811,67.55128,16.81215,16.81222,1,1
69,0.065403129,0.9215270000000001,0.379909,-0.080351,-4.60875,67.59558,16.90594,16.87479,1,1
70,0.043619387,0.92309,0.379902,-0.059827,-3.4298699999999998,67.63014,16.99969,16.93729,1,1
71,0.021814885,0.924212,0.379895,-0.038877999999999996,-2.22811,67.65502,17.09344,16.99979,1,1
72,6.13e-17,0.924889,0.379885,-0.016383,-0.93875,67.67029000000001,17.18719,17.06229,1,1
73,-0.021814885,0.925024,0.379833,0.007585,0.43461000000000005,67.67596,17.56125,17.31167,1,1
74,-0.043619387,0.924726,0.379785,0.025384999999999998,1.45464,67.67205,18.18542,17.437079999999998,1,1
75,-0.065403129,0.9240370000000001,0.379756,0.044048000000000004,2.52457,67.65855,18.43667,17.562079999999998,1,1
76,-0.08715574300000001,0.922933,0.379738,0.063203,3.6236699999999997,67.63543,17.93917,17.687079999999998,1,1
77,-0.108866875,0.921402,0.379725,0.082629,4.73969,67.60265,18.062079999999998,17.93667,1,1
78,-0.13052619199999999,0.9194370000000001,0.379713,0.102239,5.868119999999999,67.56015,18.93458,17.99979,1,1
79,-0.152123386,0.91704,0.379704,0.12191700000000001,7.002730000000001,67.50782,19.062079999999998,18.124579999999998,1,1
80,-0.17364817800000001,0.914208,0.379695,0.141619,8.14152,67.44559,19.29468,18.334529999999997,1,1
81,-0.19509032199999998,0.9109430000000001,0.379687,0.16131199999999998,9.28307,67.37331,19.52763,18.54475,1,1
82,-0.21643961399999997,0.9072450000000001,0.379679,0.180972,10.4264,67.29084,19.76059,18.75498,1,1
83,-0.23768589199999998,0.903116,0.37967199999999995,0.200578,11.570789999999999,67.19801,19.99354,18.96521,1,1
84,-0.258819045,0.8985569999999999,0.379664,0.22011399999999998,12.715710000000001,67.09464,20.2265,19.17544,1,1
85,-0.279829014,0.8935709999999999,0.379657,0.239564,13.860779999999998,66.98051,20.45945,19.38566,1,1
86,-0.3007058,0.8881600000000001,0.37965,0.258915,15.00566,66.85539,20.69241,19.59589,1,1
87,-0.321439465,0.8823270000000001,0.379643,0.27815500000000004,16.15009,66.71901,20.92536,19.80612,1,1
88,-0.34202014299999994,0.876074,0.37963600000000003,0.297272,17.29384,66.57109,21.15831,20.01634,1,1
89,-0.36243803799999996,0.8694040000000001,0.379629,0.316257,18.4367,66.4113,21.391270000000002,20.226570000000002,1,1
90,-0.38268343200000005,0.8623200000000001,0.37962199999999996,0.335098,19.57849,66.23931,21.62422,20.4368,1,1
91,-0.40274669,0.854826,0.37961500000000004,0.353785,20.71903,66.05473,19.0625,18.125,1,1
92,-0.422618262,0.8469260000000001,0.379608,0.37231,21.85813,65.85716,21.625,20.4375,1,1
93,-0.44228869,0.838622,0.379601,0.39066100000000004,22.99565,65.64616,21.625,20.4375,1,1
94,-0.461748613,0.8299190000000001,0.379594,0.408831,24.1314,65.42124,21.625,20.4375,1,1
95,-0.480988769,0.8208209999999999,0.37958800000000004,0.426809,25.265220000000003,65.18188,22.28876,20.39846,1,1
96,-0.5,0.811333,0.379581,0.444587,26.396929999999998,64.92753,22.4216,20.390639999999998,1,1
97,-0.518773258,0.801458,0.37957399999999997,0.46215600000000007,27.52634,64.65758000000001,22.55444,20.38283,1,1
98,-0.537299608,0.7912020000000001,0.379567,0.479508,28.65328,64.37136,22.687279999999998,20.37501,1,1
99,-0.555570233,0.78057,0.37956,0.496634,29.77755,64.06818,22.820120000000003,20.3672,1,1
100,-0.573576436,0.769566,0.37955300000000003,0.513525,30.89893,63.74728,22.95296,20.359379999999998,1,1
101,-0.591309648,0.758195,0.379546,0.5301739999999999,32.01721,63.407830000000004,23.0858,20.351570000000002,1,1
102,-0.608761429,0.746464,0.37953899999999996,0.5465720000000001,33.13215,63.04896,23.21864,20.34376,1,1
103,-0.625923472,0.734378,0.379533,0.562711,34.243520000000004,62.6697,23.75,20.3125,1,1
104,-0.64278761,0.721942,0.37952600000000003,0.578585,35.35105,62.269040000000004,23.75,20.3125,1,1
105,-0.659345815,0.709162,0.379519,0.594184,36.45445,61.84587,23.75,20.3125,1,1
106,-0.675590208,0.696045,0.379512,0.6095010000000001,37.55343,61.398999999999994,23.75,20.3125,1,1
107,-0.6915130559999999,0.682597,0.37950500000000004,0.62453,38.64767,60.92715,23.34443,20.68688,1,1
108,-0.7071067809999999,0.668824,0.379498,0.639262,39.7368,60.42893,22.93885,21.06125,1,1
109,-0.7223639620000001,0.654732,0.37949099999999997,0.653691,40.82047,59.90285,22.68833,21.81,1,1
110,-0.737277337,0.640329,0.379485,0.66781,41.898270000000004,59.347319999999996,24.68083,22.43542,1,1
111,-0.7518398070000001,0.625621,0.37947800000000004,0.681612,42.96975,58.76061,23.427670000000003,22.33251,1,1
112,-0.766044443,0.610615,0.379471,0.695091,44.034440000000004,58.14085,23.29547,22.49245,1,1
113,-0.779884483,0.5953189999999999,0.37946399999999997,0.7082390000000001,45.09183,57.48603000000001,23.42876,22.7146,1,1
114,-0.79335334,0.579739,0.379457,0.721051,46.14135,56.79401,23.56206,22.93676,1,1
115,-0.8064446040000001,0.563883,0.37945,0.733521,47.1824,56.06247,23.87396,22.68833,1,1
116,-0.8191520440000001,0.547759,0.379443,0.7456430000000001,48.21432,55.2889,21.57021,22.43833,1,1
117,-0.831469612,0.531374,0.379436,0.75741,49.23638,54.47064,22.18542,22.562079999999998,1,1
118,-0.8433914459999999,0.514736,0.37943000000000005,0.768817,50.24779,53.6048,22.9375,22.687079999999998,1,1
119,-0.854911871,0.497853,0.379423,0.779859,51.2477,52.68833000000001,22.9375,21.0625,1,1
120,-0.866025404,0.48073299999999997,0.379416,0.7905310000000001,52.23515,51.717940000000006,22.9375,21.0625,1,1
121,-0.8767267559999999,0.463384,0.379409,0.8008270000000001,53.20913,50.69014,22.6875,21.8125,1,1
122,-0.8870108329999999,0.44581499999999996,0.379402,0.810742,54.16851,49.601209999999995,24.6875,22.4375,1,1
123,-0.896872742,0.428033,0.379395,0.8202719999999999,55.11206,48.44724,23.1875,22.3125,1,1
124,-0.906307787,0.41004799999999997,0.379388,0.829413,56.03844,47.2241,23.5625,22.9375,1,1
125,-0.9153114790000001,0.391867,0.37938099999999997,0.838159,56.946169999999995,45.927479999999996,23.5625,22.9375,1,1
126,-0.9238795329999999,0.3735,0.379375,0.846506,57.83367,44.55294,23.5625,22.9375,1,1
127,-0.9320078690000001,0.354955,0.379368,0.8544510000000001,58.699180000000005,43.09588,23.875,22.6875,1,1
128,-0.939692621,0.336241,0.379361,0.8619899999999999,59.5408,41.5517,21.5625,22.4375,1,1
129,-0.9469301290000001,0.317367,0.37935399999999997,0.8691200000000001,60.3565,39.91577,22.1875,22.5625,1,1
130,-0.953716951,0.29834099999999997,0.379347,0.8758360000000001,61.144040000000004,38.18363,19.4,22.6875,1,1
131,-0.9600498540000001,0.279174,0.37934,0.882135,61.90105,36.35105,19.36,20.1875,1,1
132,-0.965925826,0.259873,0.379333,0.888016,62.624959999999994,34.414229999999996,19.26,20.25,1,1
133,-0.97134207,0.24044899999999997,0.379326,0.893474,63.31308000000001,32.36998,19.24,20.3125,1,1
134,-0.9762960070000001,0.22091,0.37932,0.898507,63.962540000000004,30.21593,19.3,20.375,1,1
135,-0.98078528,0.201266,0.379313,0.9031129999999999,64.57037,27.9508,19.3,20.4375,1,1
136,-0.984807753,0.181527,0.379306,0.9072899999999999,65.1335,25.57466,19.3,20.5,1,1
137,-0.98836151,0.1617,0.379299,0.911035,65.64882,23.08921,19.34,20.5625,1,1
138,-0.991444861,0.141797,0.379292,0.9143469999999999,66.11322,20.49806,19.4,20.625,1,1
139,-0.9940563379999999,0.121826,0.379285,0.917225,66.52368,17.80695,19.42,20.6875,1,1
140,-0.9961946979999999,0.101797,0.379278,0.919666,66.8773,15.023879999999998,21.0,22.0625,1,1
141,-0.997858923,0.081719,0.379271,0.9216700000000001,67.17143,12.15925,21.0,22.0625,1,1
142,-0.999048222,0.061602,0.379264,0.923235,67.40375999999999,9.22575,21.0,22.0625,1,2
143,-0.999762027,0.041456,0.379258,0.9243620000000001,67.57235,6.238180000000001,21.0,22.0625,1,2
144,-1.0,0.02129,0.379251,0.925049,67.67575,3.2130799999999997,21.0,22.0625,1,2
145,-0.999762027,0.001114,0.379244,0.9252959999999999,67.71305,0.16831,21.0,22.0625,1,2
146,-0.999048222,-0.019063,0.379237,0.9251030000000001,67.68393,-2.8776200000000003,21.0,22.0625,1,2
147,-0.997858923,-0.039231,0.37923,0.9244700000000001,67.58864,-5.90615,21.0,22.0625,1,2
148,-0.9961946979999999,-0.059379999999999995,0.379223,0.9233979999999999,67.42801999999999,-8.89932,21.0,22.0625,1,2
149,-0.9940563379999999,-0.079501,0.379216,0.9218860000000001,67.20345,-11.84039,21.0,22.0625,1,2
150,-0.991444861,-0.099585,0.379209,0.9199370000000001,66.9168,-14.71432,21.0,22.0625,1,2
151,-0.98836151,-0.119621,0.379202,0.917549,66.57037,-17.50814,21.0,22.0625,1,2
152,-0.984807753,-0.139601,0.379195,0.914725,66.16675,-20.211170000000003,21.06229,22.16217,1,2
153,-0.98078528,-0.15951400000000002,0.379189,0.911467,65.70881999999999,-22.81512,21.12479,22.26217,1,2
154,-0.9762960070000001,-0.179351,0.379182,0.907774,65.19958000000001,-25.31395,21.18729,22.362170000000003,1,2
155,-0.97134207,-0.199103,0.379175,0.903651,64.64215,-27.70383,21.24979,22.46217,1,2
156,-0.965925826,-0.218761,0.379168,0.8990969999999999,64.03962,-29.98282,21.31229,22.562170000000002,1,2
157,-0.9600498540000001,-0.238315,0.379161,0.894116,63.39509,-32.150659999999995,22.12229,22.74938,1,2
158,-0.953716951,-0.257755,0.379154,0.88871,62.71154,-34.208490000000005,22.93479,22.93688,1,2
159,-0.9469301290000001,-0.277073,0.37914699999999996,0.8828809999999999,61.99183000000001,-36.15855,22.9375,22.812920000000002,1,2
160,-0.939692621,-0.296259,0.37914000000000003,0.876632,61.23871,-38.00394,22.43917,22.937079999999998,1,2
161,-0.9320078690000001,-0.315304,0.379133,0.869966,60.454730000000005,-39.7484,23.06042,23.18667,1,2
162,-0.9238795329999999,-0.33419899999999997,0.379126,0.8628870000000001,59.642309999999995,-41.39612,21.44292,23.12521,1,2
163,-0.9153114790000001,-0.352935,0.379119,0.855398,58.80369,-42.95154,22.30958,22.938129999999997,1,2
164,-0.906307787,-0.371504,0.379112,0.8475010000000001,57.94093,-44.41925,22.03203,22.81285,1,2
165,-0.896872742,-0.389896,0.379106,0.839202,57.05596,-45.8039,21.750629999999997,22.68778,1,2
166,-0.8870108329999999,-0.408102,0.37909899999999996,0.8305040000000001,56.15054,-47.11005,21.46922,22.56271,1,2
167,-0.8767267559999999,-0.42611499999999997,0.379092,0.8214110000000001,55.22628,-48.3422,21.18781,22.43764,1,2
168,-0.866025404,-0.443924,0.379085,0.8119270000000001,54.284659999999995,-49.50466,20.90641,22.31257,1,2
169,-0.854911871,-0.46152299999999996,0.379078,0.8020579999999999,53.32705,-50.60158,20.625,22.1875,1,2
170,-0.8433914459999999,-0.47890200000000005,0.379071,0.7918069999999999,52.354690000000005,-51.63691,20.71859,21.96911,1,2
171,-0.831469612,-0.49605299999999997,0.379064,0.78118,51.36871,-52.61439,20.81219,21.750729999999997,1,2
172,-0.8191520440000001,-0.512969,0.37905700000000003,0.770181,50.37016,-53.537530000000004,21.12396,21.71885,1,2
173,-0.8064446040000001,-0.52964,0.37905,0.758817,49.35998,-54.40964,21.43646,21.6876,1,2
174,-0.79335334,-0.546059,0.37904299999999996,0.747091,48.33905,-55.233830000000005,21.00146,21.6875,1,2
175,-0.779884483,-0.5622189999999999,0.37903600000000004,0.735011,47.30816,-56.012969999999996,22.3125,22.9375,1,2
176,-0.766044443,-0.5781109999999999,0.379029,0.722582,46.26804,-56.749790000000004,20.625,22.1875,1,2
177,-0.7518398070000001,-0.5937279999999999,0.37902199999999997,0.709809,45.219359999999995,-57.44679,20.625,22.1875,1,2
178,-0.737277337,-0.609063,0.379015,0.696699,44.16274,-58.10631,20.51696,21.18781,1,2
179,-0.7223639620000001,-0.624108,0.37900900000000004,0.683258,43.09875,-58.73053,20.3961,21.06278,1,2
180,-0.7071067809999999,-0.638857,0.379002,0.669492,42.0279,-59.32147,20.27524,20.93775,1,2
181,-0.6915130559999999,-0.653301,0.37899499999999997,0.655409,40.95067,-59.881009999999996,20.15438,20.812720000000002,1,2
182,-0.675590208,-0.667434,0.378988,0.641015,39.867509999999996,-60.41089,20.033520000000003,20.68769,1,2
183,-0.659345815,-0.68125,0.378981,0.626316,38.77883,-60.91273,19.91266,20.56267,1,2
184,-0.64278761,-0.694742,0.378974,0.61132,37.685,-61.38805,19.7918,20.43764,1,2
185,-0.625923472,-0.707904,0.378967,0.5960340000000001,36.58637,-61.83821999999999,19.670939999999998,20.31261,1,2
186,-0.608761429,-0.7207279999999999,0.37895999999999996,0.580465,35.483270000000005,-62.264540000000004,19.550079999999998,20.18758,1,2
187,-0.591309648,-0.73321,0.37895300000000004,0.5646220000000001,34.37601,-62.66822,19.1875,19.8125,1,2
188,-0.573576436,-0.745343,0.378946,0.54851,33.26487,-63.050380000000004,19.1875,19.8125,1,2
189,-0.555570233,-0.757121,0.37893899999999997,0.532139,32.15011,-63.412040000000005,19.1875,19.8125,1,2
190,-0.537299608,-0.76854,0.378932,0.515516,31.031979999999997,-63.754169999999995,19.935010000000002,19.8125,1,2
191,-0.518773258,-0.7795920000000001,0.378925,0.49865,29.91072,-64.07766,19.62604,19.937079999999998,1,2
192,-0.5,-0.790274,0.378918,0.481548,28.78653,-64.38333,19.93646,19.9375,1,2
193,-0.480988769,-0.800579,0.37891199999999997,0.464218,27.65965,-64.67197,20.062079999999998,19.9375,1,2
194,-0.461748613,-0.810504,0.378905,0.44666999999999996,26.53025,-64.94426999999999,19.50188,19.99979,1,2
195,-0.44228869,-0.8200430000000001,0.378898,0.428912,25.398529999999997,-65.2009,19.76963,20.02074,1,2
196,-0.422618262,-0.829192,0.378891,0.41095200000000004,24.264670000000002,-65.44247,20.04016,20.04155,1,2
197,-0.40274669,-0.8379469999999999,0.378884,0.3928,23.12884,-65.66955,20.3107,20.06236,1,2
198,-0.38268343200000005,-0.846303,0.378877,0.374465,21.991229999999998,-65.88266,20.1633,20.03763,1,2
199,-0.36243803799999996,-0.8542559999999999,0.37887,0.355955,20.85199,-66.08229,20.0131,20.0126,1,2
200,-0.34202014299999994,-0.8618030000000001,0.378863,0.337281,19.7113,-66.26889,19.8629,19.98757,1,2
201,-0.321439465,-0.8689399999999999,0.37885599999999997,0.318452,18.569329999999997,-66.44287,19.7127,19.962529999999997,1,2
202,-0.3007058,-0.875663,0.37885,0.299478,17.42625,-66.60462,19.5625,19.9375,1,2
203,-0.279829014,-0.88197,0.378843,0.280369,16.28225,-66.75447,19.34411,19.8751,1,2
204,-0.258819045,-0.887857,0.378836,0.261137,15.137529999999998,-66.89275,19.125729999999997,19.81271,1,2
205,-0.23768589199999998,-0.893322,0.37882899999999997,0.241792,13.992329999999999,-67.01975999999999,19.49875,19.75021,1,2
206,-0.21643961399999997,-0.8983629999999999,0.378823,0.222347,12.8469,-67.13576,19.31312,19.68771,1,2
207,-0.19509032199999998,-0.902976,0.378816,0.20281400000000002,11.70155,-67.24098000000001,19.49938,19.6875,1,2
208,-0.17364817800000001,-0.907159,0.37881,0.18320799999999998,10.55669,-67.33566,19.39237,19.57421,1,2
209,-0.152123386,-0.910912,0.378804,0.163547,9.41281,-67.41996999999999,19.28439,19.460539999999998,1,2
210,-0.13052619199999999,-0.9142319999999999,0.378798,0.143848,8.2706,-67.49408000000001,19.1764,19.346870000000003,1,2
211,-0.108866875,-0.917118,0.378793,0.12413900000000001,7.1310199999999995,-67.55816,19.06841,19.2332,1,2
212,-0.08715574300000001,-0.9195700000000001,0.378788,0.104449,5.99541,-67.61232,18.960420000000003,19.11952,1,2
213,-0.065403129,-0.9215899999999999,0.378786,0.08481799999999999,4.86554,-67.65668000000001,18.852439999999998,19.00585,1,2
214,-0.043619387,-0.9231739999999999,0.378785,0.065361,3.74756,-67.69131,18.74445,18.89218,1,2
215,-0.021814885,-0.9243309999999999,0.378789,0.046159,2.64567,-67.7163,18.63646,18.77851,1,2
216,-1.84e-16,-0.9250709999999999,0.37880199999999997,0.027419,1.57118,-67.73168000000001,18.528470000000002,18.664839999999998,1,2
217,0.021814885,-0.925416,0.378834,0.009493000000000001,0.5439,-67.73749000000001,18.42049,18.551170000000003,1,2
218,0.043619387,-0.9253469999999999,0.37887600000000005,-0.013608000000000002,-0.77969,-67.73374,18.3125,18.4375,1,2
219,0.065403129,-0.9247270000000001,0.378873,-0.036534,-2.09369,-67.72041999999999,18.18833,18.25124,1,2
220,0.08715574300000001,-0.923659,0.378867,-0.057571000000000004,-3.3004300000000004,-67.6975,18.0881,18.24379,1,3
221,0.108866875,-0.922149,0.37886,-0.078136,-4.4814300000000005,-67.66495,17.98803,18.23753,1,3
222,0.13052619199999999,-0.920201,0.378853,-0.098488,-5.65212,-67.62268,17.887970000000003,18.231279999999998,1,3
223,0.152123386,-0.9178149999999999,0.378846,-0.118707,-6.81747,-67.57063000000001,17.7879,18.22503,1,3
224,0.17364817800000001,-0.914992,0.378839,-0.13882,-7.979539999999999,-67.50868,17.687829999999998,18.218770000000003,1,3
225,0.19509032199999998,-0.911733,0.378833,-0.158835,-9.13931,-67.43672,17.587770000000003,18.21252,1,3
226,0.21643961399999997,-0.908041,0.378826,-0.178755,-10.29727,-67.35459,17.4877,18.20626,1,3
227,0.23768589199999998,-0.9039159999999999,0.378819,-0.198576,-11.45369,-67.26213,17.387629999999998,18.20001,1,3
228,0.258819045,-0.8993610000000001,0.378812,-0.218292,-12.60871,-67.15914000000001,17.287570000000002,18.19375,1,3
229,0.279829014,-0.8943780000000001,0.378805,-0.237896,-13.76237,-67.04543000000001,17.1875,18.1875,1,3
230,0.3007058,-0.88897,0.378798,-0.25738,-14.914679999999999,-66.92074000000001,17.06333,18.1875,1,3
231,0.321439465,-0.8831389999999999,0.378791,-0.276738,-16.065620000000003,-66.78483,17.053620000000002,18.1875,1,3
232,0.34202014299999994,-0.8768870000000001,0.378784,-0.29596,-17.21513,-66.6374,17.04469,18.1875,1,3
233,0.36243803799999996,-0.870218,0.378776,-0.315039,-18.363139999999998,-66.47813000000001,17.03575,18.1875,1,3
234,0.38268343200000005,-0.863135,0.378769,-0.333964,-19.50958,-66.30669,17.02681,18.1875,1,3
235,0.40274669,-0.855641,0.378762,-0.352729,-20.654339999999998,-66.12269,17.017870000000002,18.1875,1,3
236,0.422618262,-0.8477399999999999,0.378755,-0.371325,-21.79733,-65.92573,17.00894,18.1875,1,3
237,0.44228869,-0.839435,0.37874800000000003,-0.38974200000000003,-22.93843,-65.71536,17.0,18.1875,1,3
238,0.461748613,-0.830731,0.378741,-0.407972,-24.07751,-65.49112,17.062089999999998,18.1875,1,3
239,0.480988769,-0.821631,0.378734,-0.42600699999999997,-25.21443,-65.25246,17.00031,18.1875,1,3
240,0.5,-0.812141,0.378727,-0.44383900000000004,-26.349059999999998,-64.99885,16.93771,18.1875,1,3
241,0.518773258,-0.8022640000000001,0.37872,-0.461458,-27.481240000000003,-64.72966,16.8582,18.1875,1,3
242,0.537299608,-0.7920050000000001,0.378713,-0.478857,-28.61079,-64.44425,16.77864,18.1875,1,3
243,0.555570233,-0.781369,0.378706,-0.49602799999999997,-29.73755,-64.14192,16.70436,18.1875,1,3
244,0.573576436,-0.770362,0.37869899999999995,-0.512962,-30.861320000000003,-63.8219,16.63304,18.1875,1,3
245,0.591309648,-0.758987,0.37869200000000003,-0.529651,-31.9819,-63.483369999999994,16.56172,18.1875,1,3
246,0.608761429,-0.747252,0.378685,-0.546088,-33.099059999999994,-63.12545,16.4904,18.1875,1,3
