Unix,Cyclical_Time,DayW,Mo,DayM,Avg_S1,Avg_S2,Avg_S3,Avg_S4,Avg_S5,Avg_S6,RH_Avg,OT
1435226400,-0.866025404,4,5,25,24.625,25.4688,24.25,25.9896,24.4166,24.6875,47.5998,24.777
1435227300,-0.896872742,4,5,25,24.6771,25.75,24.2188,25.875,24.9271,24.7396,47.23548333,24.777
1435228200,-0.923879533,4,5,25,24.6146,25.5,24.2292,25.875,24.6771,24.7292,47.33913333,24.777
1435229100,-0.946930129,4,5,25,24.6042,25.4896,24.0833,25.9271,24.6146,25.1042,47.72813333,24.777
1435230000,-0.965925826,4,5,25,24.625,25.5,24.0208,25.8854,24.5,25.9375,47.32385,24.777
1435230900,-0.98078528,4,5,25,24.6042,25.5208,24.2292,25.9271,24.6042,25.9583,47.22873333,24.777
1435231800,-0.991444861,4,5,25,24.7813,25.5729,24.4063,26.0208,24.7083,25.3333,47.08711667,24.777
1435232700,-0.997858923,4,5,25,24.8021,25.6771,24.4792,26.0521,24.7709,25.1667,46.84468333,24.777
1435233600,-1,4,5,25,24.9375,25.7396,24.6146,26.1354,24.9583,25.3047,46.12928333,24.777
1435234500,-0.997858923,4,5,25,25.2032,25.9062,24.9896,26.4297,25.3125,25.45,44.91201667,24.777
1435235400,-0.991444861,4,5,25,25.625,26.2812,25.3229,26.6354,25.8854,25.9479,42.51915,24.777
1435236300,-0.98078528,4,5,25,25.8646,26.4167,25.6146,26.7917,26.1563,26.2083,41.70936667,24.777
1435237200,-0.965925826,4,5,25,26.0313,26.6042,25.8229,26.9688,26.3646,26.3958,41.12898333,24.777
1435238100,-0.946930129,4,5,25,26.1979,26.7709,25.9583,27.1041,26.5313,26.5416,40.42588333,24.777
1435239000,-0.923879533,4,5,25,26.375,26.9167,26.125,27.25,26.6979,26.7396,39.6752,24.777
1435239900,-0.896872742,4,5,25,26.4688,27.0234,26.3021,27.4063,26.7292,26.8333,38.86868333,24.777
1435240800,-0.866025404,4,5,25,26.6146,27.1041,26.3854,27.5547,26.9479,26.9792,38.32086667,24.777
1435241700,-0.831469612,4,5,25,26.7292,27.2917,26.5104,27.625,27.0313,27.0417,37.7461,24.777
1435242600,-0.79335334,4,5,25,26.8359,27.3646,26.6146,27.8125,27.1146,27.15,37.42355,24.777
1435243500,-0.751839807,4,5,25,27.0312,27.4922,26.7084,27.875,27.3047,27.3906,36.89261667,24.777
1435244400,-0.707106781,4,5,25,27.1146,27.6458,26.8229,28.0234,27.3125,27.4896,36.50088333,24.777
1435245300,-0.659345815,4,5,25,27.125,27.7396,26.8542,28.0625,27.5208,27.5833,36.13398333,24.777
1435246200,-0.608761429,4,5,25,27.3438,27.8438,26.9271,28.1563,27.6667,27.7083,35.86485,24.777
1435247100,-0.555570233,4,5,25,27.3854,28.0104,27.0104,28.2708,27.7813,27.8229,35.61363333,24.777
1435248000,-0.5,4,5,25,27.5104,28.0521,27.1771,28.4792,27.9271,27.9792,35.23363333,24.777
1435248900,-0.44228869,4,5,25,27.5703,28.1458,27.2396,28.4896,27.9688,28,34.8408,24.777
1435249800,-0.382683432,4,5,25,27.6563,28.2292,27.25,28.6145,28.0416,28.0313,34.72641667,24.777
1435250700,-0.321439465,4,5,25,27.7708,28.3125,27.2812,28.6354,28.125,28.1771,34.57361667,24.777
1435251600,-0.258819045,4,5,25,27.8229,28.3541,27.414,28.7109,28.1979,28.2604,34.72913333,24.777
1435252500,-0.195090322,4,5,25,27.9688,28.4766,27.5469,28.9219,28.3906,28.3812,34.30751667,24.777
1435253400,-0.130526192,4,5,25,28.0417,28.6146,27.6146,28.9532,28.4062,28.5104,34.35261667,27
1435254300,-0.065403129,4,5,25,28.1146,28.7187,27.7292,28.9792,28.5,28.5,34.17591667,26.777
1435255200,-1.84E-16,4,5,25,28.1458,28.875,27.7812,29.0938,28.5417,28.5313,34.06575,26.388
1435256100,0.065403129,4,5,25,28.1354,28.8333,27.8542,29.1042,28.6042,28.6979,34.2285,26.277
1435257000,0.130526192,4,5,25,28.2708,28.9792,27.9766,29.2187,28.6458,28.7916,34.1008,25.888
1435257900,0.195090322,4,5,25,28.3542,29.0729,28.0938,29.25,28.8021,28.8646,33.98283333,25.388
1435258800,0.258819045,4,5,25,28.4062,29.1666,28.0938,29.3125,28.9167,28.9584,33.83635,24.722
1435259700,0.321439465,4,5,25,28.5104,29.2292,28.1354,29.4688,28.9583,29.0937,33.77346667,23.888
1435260600,0.382683432,4,5,25,28.4479,29.2708,28.2709,29.4167,28.9896,29.0312,33.7613,23.222
1435261500,0.44228869,4,5,25,28.5312,29.3229,28.2813,29.5208,28.9896,29.0729,33.6031,22.277
1435262400,0.5,4,5,25,28.5313,29.2187,28.25,29.4453,28.8828,28.9792,33.62473333,21.611
1435263300,0.555570233,4,5,25,28.3333,29.0313,28.0938,29.2813,28.7604,28.8229,34.40276667,21.5
1435264200,0.608761429,4,5,25,28.1979,28.8125,27.9271,29.1666,28.5729,28.5521,35.8869,21.277
1435265100,0.659345815,4,5,25,28.1667,28.6563,27.9792,29.1771,28.4688,28.3334,37.24245,21.222
1435266000,0.707106781,4,5,25,28.1771,28.6458,27.8229,29.2083,28.4375,28.375,38.32088333,21.388
1435266900,0.751839807,4,5,25,28.1041,28.5625,27.8437,29.0938,28.375,28.3437,39.09128333,21.722
1435267800,0.79335334,4,5,25,28.0521,28.5313,27.7917,29.0833,28.2292,28.2917,39.5412,21.888
1435268700,0.831469612,4,5,25,27.8229,28.2917,27.7605,28.875,28.0105,28.0521,38.09708333,21.722
1435269600,0.866025404,4,5,25,27.7708,28.2292,27.6875,28.7187,27.8854,27.9375,36.80008333,21.388
1435270500,0.896872742,4,5,25,27.6666,28.2292,27.5521,28.6562,27.8021,27.8438,35.7254,21.277
1435271400,0.923879533,4,5,25,27.4167,28.0625,27.3333,28.4896,27.5416,27.7916,36.38891667,21.611
1435272300,0.946930129,4,5,25,27.1771,27.8646,27.1146,28.2604,27.3021,27.5313,37.82518333,21.611
1435273200,0.965925826,4,5,25,27,27.6979,27.0312,28.1354,26.8646,27.3125,40.6955,21.277
1435274100,0.98078528,4,5,25,26.8229,27.6354,26.7188,28.0209,26.4792,27.1042,43.5233,21
1435275000,0.991444861,4,5,25,26.5729,27.4479,26.4271,27.8229,26.1146,26.8437,46.54101667,21.111
1435275900,0.997858923,4,5,25,26.2604,27.2708,26.0833,27.6458,25.7917,26.4583,48.66623333,21.277
1435276800,1,4,5,25,26.0417,27.1042,25.6458,27.375,25.2187,26.1979,49.99341667,21.277
1435277700,0.997858923,4,5,25,25.8958,26.9792,25.3906,27.2604,24.4922,26.0834,51.30486667,21.277
1435278600,0.991444861,4,5,25,25.6979,26.7292,25.2083,27.1146,24.5833,25.875,51.82818333,21.277
1435279500,0.98078528,4,5,25,25.6042,26.6563,25.0521,26.9792,24.4687,25.7396,52.9853,21.277
1435280400,0.965925826,4,5,25,25.4792,26.4583,24.8646,26.8855,24.3021,25.6354,54.18361667,21.277
1435281300,0.946930129,4,5,25,25.3542,26.3855,24.8958,26.7708,24.3125,25.4375,55.22005,21.277
1435282200,0.923879533,4,5,25,25.3021,26.4063,24.7396,26.7917,24.2813,25.3646,56.39736667,21.277
1435283100,0.896872742,4,5,25,25.1354,26.25,24.5104,26.6979,23.7813,25.2396,57.41218333,21.277
1435284000,0.866025404,4,5,25,25.0729,26.0729,24.3958,26.625,23.5104,25.1042,57.55145,21.277
1435284900,0.831469612,4,5,25,25.0312,25.8438,24.3229,26.5104,23.6771,25.0625,57.33183333,21.277
1435285800,0.79335334,4,5,25,24.9479,25.8333,24.1771,26.4375,23.7083,24.9479,57.56955,21.277
1435286700,0.751839807,4,5,25,24.8646,25.75,24.0938,26.3854,23.6458,24.8646,57.79546667,21.277
1435287600,0.707106781,4,5,25,24.6666,25.6146,24.0104,26.2396,23.3854,24.7709,58.40711667,21.277
1435288500,0.659345815,4,5,25,24.6354,25.5416,23.9479,26.1354,23.4062,24.6979,58.68276667,21.277
1435289400,0.608761429,4,5,25,24.5521,25.4271,23.8333,26.0209,23.5104,24.6458,58.73998333,21.277
1435290300,0.555570233,4,5,25,24.6041,25.3958,23.8125,25.9271,23.5729,24.5938,58.76846667,21.277
1435291200,0.5,5,5,26,24.5208,25.3229,23.8021,25.7916,23.6354,24.5,59.4372,21.277
1435292100,0.44228869,5,5,26,24.5,25.3334,23.8125,25.7917,23.5729,24.4792,59.73036667,21.277
1435293000,0.382683432,5,5,26,24.5104,25.2396,23.7708,25.7292,23.7396,24.4375,59.8124,21.277
1435293900,0.321439465,5,5,26,24.4479,25.1875,23.7813,25.7396,23.6146,24.3958,59.66183333,21.277
1435294800,0.258819045,5,5,26,24.4896,25.2188,23.8437,25.6562,23.6771,24.4167,59.59885,21.277
1435295700,0.195090322,5,5,26,24.4167,25.1667,23.875,25.6146,23.4375,24.375,59.75933333,21.277
1435296600,0.130526192,5,5,26,24.3333,25.1875,23.9271,25.5417,23.3021,24.1979,60.0049,21.277
1435297500,0.065403129,5,5,26,24.3437,25.1354,23.8646,25.5521,23.2813,24.1875,60.0767,21.277
1435298400,6.13E-17,5,5,26,24.3958,25.125,23.7968,25.5105,23.5468,24.2084,60.14215,21.277
1435299300,-0.065403129,5,5,26,24.1979,25.1146,23.7656,25.6146,23.2083,24.1667,60.13461667,21.277
1435300200,-0.130526192,5,5,26,24.2396,25.0833,23.8125,25.5937,23.1146,24.125,60.72088333,21.277
1435301100,-0.195090322,5,5,26,24.0833,25.0313,23.625,25.5833,23.2292,24.1875,61.42621667,21.277
1435302000,-0.258819045,5,5,26,24.0521,25,23.5521,25.4271,23.2187,24.1771,61.98208333,21.277
1435302900,-0.321439465,5,5,26,23.9688,25.0312,23.4583,25.4687,22.9375,24.0313,62.49858333,21.277
1435303800,-0.382683432,5,5,26,23.9167,25.0208,23.3542,25.4479,22.7916,24.0104,62.92878333,21.277
1435304700,-0.44228869,5,5,26,23.8958,24.9062,23.3542,25.3333,22.9688,23.9271,62.82446667,21.277
1435305600,-0.5,5,5,26,23.8229,24.8646,23.2708,25.3125,22.6667,23.875,62.83993333,21.277
1435306500,-0.555570233,5,5,26,23.7917,24.8333,23.25,25.3125,22.5313,23.8437,63.07013333,21.277
1435307400,-0.608761429,5,5,26,23.7604,24.7708,23.1563,25.2187,22.5104,23.7604,63.15481667,21.277
1435308300,-0.659345815,5,5,26,23.6562,24.7396,23.0208,25.1979,22.3229,23.6458,63.2308,21.277
1435309200,-0.707106781,5,5,26,23.5833,24.6562,23.0729,25.125,22.3646,23.7187,63.1788,21.277
1435310100,-0.751839807,5,5,26,23.5937,24.6771,22.9687,25.0417,22.4271,23.625,62.80425,21.277
1435311000,-0.79335334,5,5,26,23.5937,24.5625,22.9271,25.0625,22.2708,23.5833,63.46561667,21.277
1435311900,-0.831469612,5,5,26,23.4375,24.5104,22.8542,25.0417,22.1563,23.4687,63.65588333,21.277
1435312800,-0.866025404,5,5,26,23.4271,24.5208,22.8437,24.9375,22.2396,23.4687,63.17875,24.111
1435313700,-0.896872742,5,5,26,23.4375,24.4479,22.8229,24.875,22.2084,23.4167,62.2926,24.611
1435314600,-0.923879533,5,5,26,23.3333,24.3958,22.7812,24.9063,22.3021,23.4375,61.85848333,25
1435315500,-0.946930129,5,5,26,23.3021,24.3125,22.7396,24.8646,22.2292,23.4167,61.20225,25.5
1435316400,-0.965925826,5,5,26,23.3229,24.3646,22.7916,24.8021,22.2708,23.3229,60.69163333,25.888
1435317300,-0.98078528,5,5,26,23.3542,24.3125,22.8437,24.7604,22.4479,23.4167,60.34618333,26.222
1435318200,-0.991444861,5,5,26,23.5391,24.2917,22.9687,24.7604,22.7709,23.5312,59.68361667,26.777
1435319100,-0.997858923,5,5,26,23.7292,24.4375,23.2396,24.9166,23.1666,23.7291,58.817,27.277
1435320000,-1,5,5,26,23.7917,24.5104,23.3958,24.9688,23.1562,23.9062,57.99586667,27.277
1435320900,-0.997858923,5,5,26,23.9063,24.5729,23.5104,25.0521,23.2813,24.0208,57.28266667,26.888
1435321800,-0.991444861,5,5,26,23.9583,24.6042,23.5834,25.0938,23.4375,24.0729,56.78443333,26.388
1435322700,-0.98078528,5,5,26,24.0417,24.5521,23.7812,25.1563,23.8125,24.1979,56.70125,26.5
1435323600,-0.965925826,5,5,26,24.2396,24.7396,24.0521,25.2708,24.0729,24.4062,56.96018333,26.111
1435324500,-0.946930129,5,5,26,24.5,24.8334,24.3125,25.4375,24.2292,24.5625,56.29288333,25.5
1435325400,-0.923879533,5,5,26,24.5937,24.9375,24.3854,25.5208,24.4584,24.6562,55.72678333,25.222
1435326300,-0.896872742,5,5,26,24.7396,25.0521,24.5,25.7291,24.4062,24.7708,55.68601667,25.222
1435327200,-0.866025404,5,5,26,24.9063,25.2396,24.6667,25.8021,24.5833,24.9688,55.17515,25.611
1435328100,-0.831469612,5,5,26,25.0209,25.3854,24.875,25.9375,24.7083,25.125,54.49305,25.722
1435329000,-0.79335334,5,5,26,25.1979,25.4688,24.9583,26.1042,24.9687,25.2578,54.07305,25.388
1435329900,-0.751839807,5,5,26,25.3229,25.6016,25.0812,26.2062,25.1406,25.3437,53.55815,25.388
1435330800,-0.707106781,5,5,26,25.4062,25.7292,25.1718,26.3281,25.2813,25.4063,53.14178333,26.722
1435331700,-0.659345815,5,5,26,25.6458,25.8125,25.3542,26.3542,25.4375,25.5625,52.73778333,28.388
1435332600,-0.608761429,5,5,26,25.6563,25.9479,25.4167,26.5312,25.5208,25.625,52.39115,29.5
1435333500,-0.555570233,5,5,26,25.7812,26.0312,25.5938,26.5938,25.6667,25.8125,51.94855,29.5
1435334400,-0.5,5,5,26,25.8646,26.1458,25.6354,26.7292,25.7812,25.9062,51.42701667,29.777
1435335300,-0.44228869,5,5,26,25.8854,26.25,25.7708,26.8125,25.9166,26,50.87646667,30.5
1435336200,-0.382683432,5,5,26,26.0208,26.2917,25.7813,26.9062,25.9896,26.1146,50.46565,29.722
1435337100,-0.321439465,5,5,26,26.0417,26.3125,25.9375,26.9167,26.0417,26.1146,49.80503333,28.722
1435338000,-0.258819045,5,5,26,26.0417,26.3437,25.875,26.8958,26.0104,26.1875,48.91933333,28.888
1435338900,-0.195090322,5,5,26,26.0104,26.3672,26.0208,26.9062,25.9375,26.1146,49.09638333,29.777
1435339800,-0.130526192,5,5,26,26.125,26.3281,26.0313,26.8333,25.9687,26.0834,49.8834,30.611
1435340700,-0.065403129,5,5,26,26.0417,26.3959,26.1146,26.9792,26.0417,26.0938,50.2585,30
1435341600,-1.84E-16,5,5,26,26.1563,26.4687,26.0625,26.9791,26.0729,26.1771,50.55221667,28.611
1435342500,0.065403129,5,5,26,26.2187,26.5104,26.1666,27.0938,26.0625,26.1667,50.54441667,28.111
1435343400,0.130526192,5,5,26,26.1875,26.5313,26.2083,27.0729,26.0625,26.2396,50.54323333,28.111
1435344300,0.195090322,5,5,26,26.1771,26.6354,26.1667,27.0937,26.1354,26.4063,49.97258333,27.888
1435345200,0.258819045,5,5,26,26.3229,26.7604,26.2813,27.1771,26.375,26.4896,49.7601,27.611
1435346100,0.321439465,5,5,26,26.5833,26.9375,26.5,27.4791,26.5729,26.7604,49.21548333,26.777
1435347000,0.382683432,5,5,26,26.7292,27.1771,26.7188,27.75,26.8438,26.9687,48.707,26.222
1435347900,0.44228869,5,5,26,26.9792,27.4062,26.9062,27.8958,26.9687,27.1354,48.0134,25.888
1435348800,0.5,5,5,26,27.0834,27.6458,26.9583,28.1328,27.2605,27.4375,47.25998333,25.5
1435349700,0.555570233,5,5,26,27.3542,27.9167,27.2396,28.3437,27.5208,27.6042,46.32786667,25.111
1435350600,0.608761429,5,5,26,27.3646,27.9063,27.2708,28.3021,27.4271,27.5521,45.97055,25
1435351500,0.659345815,5,5,26,27.3958,27.8229,27.1979,28.2578,27.4479,27.625,45.7164,24.611
1435352400,0.707106781,5,5,26,27.3646,27.9896,27.25,28.375,27.4271,27.7084,45.30476667,24.388
1435353300,0.751839807,5,5,26,27.5729,28.1146,27.4583,28.5313,27.5417,27.8437,44.90293333,24.388
1435354200,0.79335334,5,5,26,27.8021,28.2396,27.6146,28.7291,27.7708,28.0208,44.08368333,24.222
1435355100,0.831469612,5,5,26,27.6667,28.2604,27.3958,28.7292,27.7812,28.0209,44.17018333,23.888
1435356000,0.866025404,5,5,26,27.4583,28.1145,27.1458,28.4896,27.6875,27.9166,44.04361667,23.611
1435356900,0.896872742,5,5,26,27.3229,28,27,28.3203,27.5104,27.7188,44.3932,23.388
1435357800,0.923879533,5,5,26,27.2813,27.9479,26.9792,28.3334,27.4896,27.6146,44.76668333,23.5
1435358700,0.946930129,5,5,26,27.2813,27.8646,26.9166,28.2395,27.4896,27.5937,45.47811667,23.277
1435359600,0.965925826,5,5,26,27.1146,27.7604,26.9375,28.1042,27.4167,27.5209,46.24341667,23
1435360500,0.98078528,5,5,26,27,27.5417,26.7813,28,27.2604,27.2292,49.65531667,22.722
1435361400,0.991444861,5,5,26,26.9062,27.2708,26.8437,27.9167,27.0104,27.0105,51.59798333,22.611
1435362300,0.997858923,5,5,26,26.8333,27.0729,26.7396,27.7605,26.875,26.7812,53.31611667,22.611
1435363200,1,5,5,26,26.7813,26.9375,26.7813,27.6458,26.5521,26.5833,54.93058333,22.611
1435364100,0.997858923,5,5,26,26.6562,26.7604,26.6146,27.5834,26.375,26.3542,57.16463333,22.611
1435365000,0.991444861,5,5,26,26.4479,26.7396,26.5417,27.3959,26.1667,26.1771,58.90103333,22.611
1435365900,0.98078528,5,5,26,26.4375,26.6875,26.4583,27.3542,26.0104,26.0312,59.86121667,22.611
1435366800,0.965925826,5,5,26,26.2917,26.7396,26.3438,27.3438,25.8541,25.9896,60.29308333,22.611
1435367700,0.946930129,5,5,26,26.1562,26.6458,26.25,27.2084,25.7083,25.9063,60.52605,22.611
1435368600,0.923879533,5,5,26,26.0625,26.6354,26.1042,27.1979,25.5833,25.8229,60.50868333,22.611
1435369500,0.896872742,5,5,26,25.9271,26.5,25.9687,27.0104,25.2708,25.5208,60.12465,22.611
1435370400,0.866025404,5,5,26,25.8125,26.4063,25.8333,26.875,25.1042,25.375,58.89736667,22.611
1435371300,0.831469612,5,5,26,25.7187,26.3021,25.6979,26.7917,24.9896,25.3333,58.00676667,22.611
1435372200,0.79335334,5,5,26,25.625,26.1875,25.5417,26.6771,24.875,25.3229,56.62053333,22.611
1435373100,0.751839807,5,5,26,25.5521,26.0625,25.4922,26.5547,24.8203,25.2396,55.49606667,22.611
1435374000,0.707106781,5,5,26,25.4584,25.9792,25.3438,26.4479,24.6979,25.1354,55.46928333,22.611
1435374900,0.659345815,5,5,26,25.3125,25.9167,25.0937,26.3958,24.625,25.0834,56.72826667,22.611
1435375800,0.608761429,5,5,26,25.2604,25.8021,25.0208,26.3438,24.5104,25.0313,57.24861667,22.611
1435376700,0.555570233,5,5,26,25.1771,25.7396,24.8959,26.3125,24.3125,24.9479,57.3284,22.611
1435377600,0.5,6,5,27,25.1042,25.6667,24.8125,26.2396,24.3854,24.8958,57.533,22.611
1435378500,0.44228869,6,5,27,24.9688,25.6042,24.6354,26.1979,24.3021,24.875,57.17708333,22.611
1435379400,0.382683432,6,5,27,24.8958,25.4895,24.5937,26.1146,24.25,24.8229,57.19323333,22.611
1435380300,0.321439465,6,5,27,24.8125,25.4687,24.4792,26,24.1979,24.8125,57.53441667,22.611
1435381200,0.258819045,6,5,27,24.75,25.375,24.5104,26,24.0417,24.7188,57.7748,22.611
1435382100,0.195090322,6,5,27,24.6979,25.2708,24.3229,25.9479,24.0833,24.6354,57.94268333,22.611
1435383000,0.130526192,6,5,27,24.6667,25.3229,24.3542,25.8125,23.9167,24.5729,58.03688333,22.611
1435383900,0.065403129,6,5,27,24.6354,25.2292,24.1563,25.8646,24.0312,24.6042,58.12193333,22.611
1435384800,6.13E-17,6,5,27,24.5937,25.1458,24.1875,25.75,23.9375,24.5104,58.22905,22.611
1435385700,-0.065403129,6,5,27,24.5416,25.125,24.0521,25.7084,23.9271,24.4844,58.16451667,22.611
1435386600,-0.130526192,6,5,27,24.5,25.1458,24.0833,25.6563,23.8437,24.3958,58.17695,22.611
1435387500,-0.195090322,6,5,27,24.3125,25.0417,23.9896,25.6146,23.7813,24.3437,58.37986667,22.611
1435388400,-0.258819045,6,5,27,24.3125,25,23.8854,25.5521,23.75,24.3229,58.54071667,22.611
1435389300,-0.321439465,6,5,27,24.2812,24.9688,23.7917,25.5416,23.6979,24.2605,58.95093333,22.611
1435390200,-0.382683432,6,5,27,24.2083,24.8333,23.7188,25.4063,23.4584,24.1562,59.19033333,22.611
1435391100,-0.44228869,6,5,27,24.0834,24.8437,23.625,25.4167,23.4688,24.0729,59.19703333,22.611
1435392000,-0.5,6,5,27,24.0104,24.6979,23.5833,25.3333,23.4375,24.0417,59.41383333,22.611
1435392900,-0.555570233,6,5,27,23.9479,24.6979,23.5209,25.2188,23.3542,23.9063,59.8901,22.611
1435393800,-0.608761429,6,5,27,23.8958,24.625,23.4479,25.1771,23.2813,23.8854,60.25196667,22.611
1435394700,-0.659345815,6,5,27,23.875,24.6563,23.3021,25.1771,23.2396,23.8438,60.54555,22.611
1435395600,-0.707106781,6,5,27,23.75,24.6354,23.25,25.0521,23.1458,23.8021,60.93161667,22.611
1435396500,-0.751839807,6,5,27,23.7396,24.5938,23.0833,25,23.1146,23.7708,60.90018333,22.611
1435397400,-0.79335334,6,5,27,23.6146,24.5417,23,24.9062,22.9271,23.6979,60.7416,22.611
1435398300,-0.831469612,6,5,27,23.4895,24.4375,23.0521,24.8438,22.9375,23.625,60.78873333,22.611
1435399200,-0.866025404,6,5,27,23.4375,24.3854,22.9584,24.8437,22.6979,23.5104,61.39783333,22.611
1435400100,-0.896872742,6,5,27,23.5417,24.3646,22.9271,24.7604,22.7292,23.5,61.2558,21.888
1435401000,-0.923879533,6,5,27,23.4167,24.2812,22.8542,24.7813,22.6875,23.3542,61.04823333,21.777
1435401900,-0.946930129,6,5,27,23.375,24.2292,22.7708,24.6666,22.7916,23.4167,60.82043333,21.888
1435402800,-0.965925826,6,5,27,23.3958,24.1563,22.8646,24.6458,22.75,23.3854,60.20853333,21.888
1435403700,-0.98078528,6,5,27,23.3646,24.1875,22.7917,24.625,22.9062,23.3021,59.93826667,22
1435404600,-0.991444861,6,5,27,23.3229,24.125,22.8438,24.625,22.875,23.3125,59.51345,22.111
1435405500,-0.997858923,6,5,27,23.3333,24.1354,22.8125,24.6146,22.8334,23.3438,59.36193333,22
1435406400,-1,6,5,27,23.3541,24.0937,22.9062,24.5625,22.8438,23.25,59.3724,22
1435407300,-0.997858923,6,5,27,23.4375,24.0729,22.8021,24.5104,22.8021,23.2604,59.35826667,21.777
1435408200,-0.991444861,6,5,27,23.3438,24.1146,22.8125,24.5417,22.8333,23.25,59.49515,21.611
1435409100,-0.98078528,6,5,27,23.3334,24,22.7917,24.4896,22.9063,23.2916,59.75583333,21.5
1435410000,-0.965925826,6,5,27,23.2604,24.0104,22.8646,24.5208,22.8958,23.2812,59.74148333,21.388
1435410900,-0.946930129,6,5,27,23.3125,23.9895,22.875,24.4688,22.9688,23.2604,60.36728333,21.277
1435411800,-0.923879533,6,5,27,23.3125,23.9375,22.9479,24.4583,22.9271,23.3021,59.9558,21.222
1435412700,-0.896872742,6,5,27,23.2917,24.0312,22.9896,24.5312,23.0729,23.2396,59.04418333,20.888
1435413600,-0.866025404,6,5,27,23.2292,24.0105,22.9375,24.4479,22.9479,23.2916,58.38328333,20.611
1435414500,-0.831469612,6,5,27,23.1667,23.9479,22.9062,24.4271,22.8125,23.2292,57.3149,20.5
1435415400,-0.79335334,6,5,27,23.2395,23.9271,22.875,24.4479,22.7292,23.1875,56.31616667,20.277
1435416300,-0.751839807,6,5,27,23.2188,23.9271,22.7917,24.3646,22.8958,23.2917,55.84206667,20.277
1435417200,-0.707106781,6,5,27,23.1666,23.8333,22.8125,24.4271,22.75,23.2187,56.00118333,20.388
1435418100,-0.659345815,6,5,27,23.1042,23.8958,22.8646,24.4271,22.7813,23.1458,56.5159,20.277
1435419000,-0.608761429,6,5,27,23.25,23.9583,22.8854,24.4584,22.9271,23.2084,56.61763333,20.277
1435419900,-0.555570233,6,5,27,23.25,23.9271,22.9375,24.4375,22.9271,23.2188,56.14445,20.222
1435420800,-0.5,6,5,27,23.2083,23.8958,22.9583,24.3854,22.7917,23.1979,56.13296667,20
1435421700,-0.44228869,6,5,27,23.125,23.8541,22.8854,24.3438,22.7812,23.125,56.24193333,19.722
1435422600,-0.382683432,6,5,27,23.0417,23.875,22.7292,24.2917,22.7083,23.0938,57.33126667,19.611
1435423500,-0.321439465,6,5,27,22.9792,23.7604,22.7396,24.2604,22.5521,23.0313,58.13316667,19.388
1435424400,-0.258819045,6,5,27,22.8646,23.6979,22.6042,24.1667,22.5,22.9271,58.56498333,19.277
1435425300,-0.195090322,6,5,27,22.9166,23.625,22.5521,24.1667,22.4896,22.9583,59.16491667,19.5
1435426200,-0.130526192,6,5,27,22.8125,23.6666,22.4687,24.125,22.3437,22.8854,60.32096667,19.722
1435427100,-0.065403129,6,5,27,22.6875,23.5833,22.375,23.9792,22.0312,22.5937,61.56246667,19.777
1435428000,-1.84E-16,6,5,27,22.6562,23.6042,22.3125,23.9896,21.8125,22.4479,62.49915,19.722
1435428900,0.065403129,6,5,27,22.625,23.5521,22.2708,23.9584,21.6979,22.3646,63.3858,19.277
1435429800,0.130526192,6,5,27,22.5833,23.4167,22.0833,23.8229,21.4688,22.2084,64.32151667,18.722
1435430700,0.195090322,6,5,27,22.4375,23.3437,22.0833,23.7188,21.4792,22.1771,65.23858333,18.388
1435431600,0.258819045,6,5,27,22.3958,23.2292,22.0312,23.6563,21.25,21.9792,65.65196667,18.277
1435432500,0.321439465,6,5,27,22.3333,23.2604,22.0104,23.6563,21.1354,21.875,66.17865,18.111
1435433400,0.382683432,6,5,27,22.2708,23.1875,21.9792,23.6875,21.1459,21.8437,66.77873333,18.111
1435434300,0.44228869,6,5,27,22.3021,23.1979,21.8958,23.586,21.125,21.9479,66.92613333,18.111
1435435200,0.5,6,5,27,22.2604,23.0937,21.8229,23.5938,20.8542,21.7083,67.79256667,18
1435436100,0.555570233,6,5,27,22.1146,23.0625,21.7813,23.4583,20.8437,21.5313,68.43606667,18
1435437000,0.608761429,6,5,27,21.9479,22.9375,21.6562,23.4062,20.7396,21.4479,69.44565,18
1435437900,0.659345815,6,5,27,21.875,22.8334,21.5209,23.2708,20.6979,21.375,70.48048333,17.888
1435438800,0.707106781,6,5,27,21.9583,22.8646,21.5208,23.2917,20.7187,21.4688,70.50611667,18.111
1435439700,0.751839807,6,5,27,21.8854,22.75,21.5417,23.2396,20.8229,21.4479,70.7209,18.722
1435440600,0.79335334,6,5,27,21.7604,22.6667,21.4479,23.1979,21.1146,21.6458,69.7013,19.111
1435441500,0.831469612,6,5,27,21.7083,22.6354,21.3646,23.1146,21.0417,21.5625,69.4204,19.222
1435442400,0.866025404,6,5,27,21.7083,22.6563,21.3229,23.0625,20.9583,21.5833,68.65925,18.888
1435443300,0.896872742,6,5,27,21.6563,22.6562,21.1875,23.0417,20.4792,21.2396,69.18648333,18.388
1435444200,0.923879533,6,5,27,21.4584,22.5,21.0937,22.875,20.1875,20.9062,69.20353333,18.222
1435445100,0.946930129,6,5,27,21.2396,22.3125,20.7708,22.7708,20.0937,20.8958,67.91848333,18.277
1435446000,0.965925826,6,5,27,21.3021,22.2813,20.8333,22.7396,19.7083,20.6979,67.45901667,18.277
1435446900,0.98078528,6,5,27,21.1875,22.1562,20.8229,22.7031,19.4792,20.4479,67.70021667,18.222
1435447800,0.991444861,6,5,27,21.1562,22.1771,20.6042,22.5938,19.3438,20.4583,68.38345,18.111
