14.51369,14.50902,14.50965,14.51322,14.48825,14.50831,14.48798,14.50851,14.50988,14.50958,14.50938
14.51629,14.58528,14.51414,14.51436,14.53846,14.5117,14.53802,14.51246,14.51279,14.51141,14.58648
14.6198,14.75058,14.61497,14.60641,14.71268,14.60231,14.71107,14.60704,14.60714,14.58797,14.75314
14.71015,14.80846,14.70269,14.68733,14.80818,14.6794,14.8059,14.68808,14.6881,14.6593,14.81153
14.78168,14.85248,14.7721,14.76319,14.88042,14.74056,14.87774,14.75222,14.75225,14.72813,14.85595
14.84322,14.89524,14.83179,14.83239,14.94552,14.79343,14.94254,14.8075,14.80756,14.79112,14.89909
14.90035,14.93838,14.8872,14.89649,15.00832,14.84268,15.0051,14.85891,14.85902,14.84989,14.94261
14.97777,15.13862,14.96252,14.96403,15.1331,14.91131,15.12943,14.92982,14.92995,14.91223,15.14403
15.14881,15.34897,15.12891,15.10986,15.36127,15.06202,15.35625,15.08615,15.08624,15.04347,15.35573
15.27177,15.40282,15.24845,15.25067,15.46501,15.16848,15.45949,15.19745,15.19757,15.16929,15.40983
15.35237,15.43183,15.32615,15.35523,15.52207,15.23947,15.51648,15.27031,15.27111,15.26567,15.4389
15.41734,15.45707,15.38067,15.43003,15.55922,15.29528,15.5537,15.32344,15.33113,15.33745,15.46416
15.47091,15.48172,15.42378,15.48518,15.58635,15.34446,15.58091,15.36747,15.38107,15.39168,15.48881
15.51603,15.50396,15.46432,15.52765,15.60599,15.38701,15.60061,15.40658,15.4236,15.4339,15.51104
15.54532,15.48992,15.4921,15.55024,15.58216,15.41642,15.57715,15.4335,15.4524,15.4581,15.4967
15.56303,15.51269,15.50928,15.55992,15.58814,15.43672,15.58318,15.45107,15.47132,15.47105,15.51905
15.58865,15.61485,15.53484,15.58356,15.6325,15.4647,15.6276,15.47696,15.4979,15.49635,15.62099
15.62978,15.69797,15.57614,15.6296,15.72025,15.50717,15.71527,15.51887,15.53962,15.54341,15.70433
15.68439,15.73925,15.63236,15.6915,15.7939,15.56116,15.78889,15.57795,15.59375,15.6056,15.74549
15.73735,15.72137,15.68865,15.74775,15.83895,15.61406,15.83411,15.63424,15.64657,15.66287,15.72736
15.76628,15.63864,15.71723,15.77174,15.79497,15.64669,15.79067,15.66242,15.67766,15.69026,15.64425
15.78517,15.75253,15.73571,15.78464,15.85325,15.66904,15.8487,15.68256,15.69942,15.70624,15.75866
15.83707,15.92232,15.79398,15.84433,15.97368,15.71954,15.96853,15.74116,15.75048,15.76366,15.92921
15.91428,16.06793,15.88462,15.93045,16.09215,15.79602,16.08656,15.8267,15.82792,15.84421,16.07518
16.00341,16.1543,15.96997,16.02355,16.1686,15.87516,16.16289,15.90822,15.91149,15.93132,16.16148
16.08053,16.2573,16.04399,16.10216,16.23855,15.94698,16.23285,15.98135,15.98499,16.00726,16.26447
16.17121,16.42605,16.14127,16.19391,16.36014,16.04173,16.35426,16.0768,16.07761,16.09646,16.43352
16.2993,16.61483,16.26831,16.31294,16.51129,16.16405,16.50508,16.20105,16.20167,16.21033,16.62274
16.44355,16.81131,16.41137,16.45222,16.67077,16.30235,16.66418,16.3412,16.34171,16.34308,16.81959
16.61674,17.0453,16.58307,16.61236,16.87182,16.46862,16.86474,16.50949,16.50994,16.49609,17.05387
16.86161,17.37393,16.82542,16.82073,17.18084,16.7026,17.17298,16.74649,16.74684,16.69447,17.38345
17.23959,17.87951,17.19872,17.12717,17.67763,17.06104,17.66809,17.11038,17.11061,16.98194,17.89136
17.55096,17.48616,17.48698,17.47657,17.5709,17.35238,17.5623,17.39307,17.40915,17.29994,17.49167
17.4458,17.20115,17.36401,17.40599,17.1636,17.27281,17.15946,17.29576,17.32343,17.25335,17.20351
17.37182,17.42873,17.29866,17.35185,17.2212,17.22868,17.21831,17.24449,17.27011,17.23777,17.43072
17.42888,17.73105,17.39387,17.38809,17.44529,17.32723,17.44265,17.34847,17.35624,17.2923,17.73303
17.61086,18.05759,17.58699,17.55913,17.72335,17.53296,17.72067,17.55076,17.55487,17.46867,18.05965
17.87464,18.46314,17.85487,17.82848,18.04273,17.80945,18.03989,17.82502,17.82729,17.71425,18.4652
18.19677,18.91427,18.17513,18.15485,18.3944,18.13927,18.39136,18.15309,18.15441,18.01497,18.91637
18.51999,19.34411,18.49749,18.47861,18.72236,18.46427,18.71899,18.4775,18.47841,18.31614,19.34637
18.83193,19.73292,18.81457,18.7906,19.02896,18.77689,19.02537,18.78974,18.79047,18.61783,19.73534
19.13333,20.12417,19.11414,19.09678,19.33386,19.08237,19.33006,19.09234,19.09552,18.92155,20.12674
19.41105,20.33359,19.39156,19.38798,19.61455,19.36301,19.61068,19.37197,19.37607,19.22134,20.33654
19.64174,20.35713,19.62361,19.62955,19.82391,19.59602,19.82039,19.6055,19.60898,19.49545,20.36016
19.8745,20.62638,19.85769,19.85177,20.05131,19.81325,20.04794,19.84066,19.84342,19.73962,20.6293
20.0966,20.72237,20.06868,20.06768,20.23836,20.01821,20.23518,20.05619,20.06762,19.97201,20.72559
20.22396,20.52402,20.18388,20.19594,20.3228,20.14203,20.31988,20.1685,20.18861,20.13708,20.52755
20.31243,20.34005,20.26966,20.27432,20.34686,20.21625,20.34407,20.25285,20.27574,20.21372,20.34291
20.66676,20.45278,20.59583,20.49559,20.6244,20.4284,20.61992,20.57785,20.61601,20.4244,20.45864
20.94756,20.86538,20.88318,20.6368,21.03938,20.6012,21.03265,20.86034,20.88854,20.56299,20.8775
21.22671,20.43423,21.07376,20.89719,21.01867,20.77396,21.01055,21.0423,21.13568,20.78608,20.4435
21.25389,20.65845,21.10808,20.88174,21.00646,20.74731,20.99923,21.07286,21.15182,20.7656,20.66948
21.58144,21.25479,21.35506,21.03114,21.32044,20.84378,21.3114,21.31103,21.44691,20.89566,21.26814
21.69385,21.61311,21.5351,21.21038,21.46966,20.97257,21.46061,21.47701,21.54059,21.05663,21.62856
22.0174,22.65222,21.86389,21.43855,21.87343,21.18074,21.86247,21.80504,21.8729,21.26986,22.66993
22.90681,23.50919,22.51648,21.96659,22.67881,21.73648,22.66476,22.45582,22.70936,21.75261,23.52973
23.10276,22.73649,22.81207,22.42804,22.61654,22.08656,22.60445,22.729,22.88515,22.18198,22.75566
22.91177,22.71438,22.65733,22.44048,22.51845,22.13957,22.50711,22.56818,22.69429,22.22411,22.73298
23.41245,23.43285,23.20753,22.77389,23.20877,22.4179,23.19424,23.1066,23.19927,22.53593,23.45375
23.8306,23.72033,23.61829,23.12602,23.5623,22.71422,23.54703,23.49935,23.59455,22.87162,23.74224
24.41533,24.11669,24.15756,23.51354,24.01354,23.0625,23.99727,24.02969,24.12942,23.23673,24.14
24.83376,24.37427,24.58393,23.88466,24.34884,23.37953,24.33261,24.40205,24.50004,23.58664,24.39835
24.99745,24.17439,24.69007,24.14344,24.27633,23.63199,24.26213,24.45274,24.58444,23.83844,24.19748
24.82144,24.23248,24.51208,24.14153,24.18824,23.71508,24.17464,24.27619,24.4029,23.85833,24.25545
25.05994,24.63822,24.78879,24.35552,24.60061,23.91194,24.58511,24.53054,24.64661,24.06478,24.66244
25.06581,24.43559,24.76277,24.41563,24.42777,24.02231,24.41333,24.45861,24.58151,24.15065,24.45885
25.04464,24.33604,24.75852,24.46605,24.34552,24.09338,24.33142,24.4203,24.53051,24.20426,24.35853
24.77769,24.17201,24.50938,24.28687,24.01619,23.95572,24.00329,24.20256,24.3031,24.05422,24.19356
24.8858,24.80725,24.64252,24.44056,24.59741,24.10634,24.58071,24.35227,24.42138,24.18974,24.83137
24.55201,23.18602,24.32,24.10171,23.07036,23.81287,23.06134,23.98848,24.07437,23.89224,23.19526
24.25291,23.33609,24.05402,23.78251,22.94512,23.539,22.9378,23.68364,23.75702,23.6072,23.34493
23.99185,23.16631,23.8265,23.49504,22.67952,23.29169,22.67368,23.41159,23.47162,23.34853,23.17486
23.89214,23.84676,23.74578,23.36926,22.91326,23.18933,22.90631,23.29421,23.34643,23.23897,23.85587
23.87435,23.79987,23.73981,23.32115,22.8108,23.1568,22.80449,23.25125,23.29854,23.20137,23.80894
23.80593,23.92839,23.68334,23.26913,22.7884,23.1204,22.78234,23.20507,23.24764,23.1601,23.9374
23.84866,24.0641,23.73025,23.32768,23.07426,23.18523,23.0672,23.26357,23.3042,23.22278,24.07385
23.9096,23.63383,23.79245,23.39657,23.12121,23.2569,23.11423,23.32967,23.36949,23.29351,23.64364
23.96687,23.58744,23.84769,23.45979,23.29632,23.31873,23.28823,23.38708,23.4274,23.35575,23.59782
23.96112,23.35652,23.83954,23.46309,23.13452,23.3199,23.12671,23.38327,23.42447,23.35765,23.36676
23.8389,23.28972,23.71913,23.37595,22.92356,23.23498,22.91618,23.29129,23.33214,23.27221,23.29978
23.69793,23.37741,23.58132,23.28155,22.85884,23.14335,22.85162,23.19152,23.23155,23.17961,23.38742
23.60081,23.49663,23.48677,23.23158,22.86679,23.09239,22.85953,23.13223,23.17162,23.12784,23.50672
23.55085,23.67992,23.43836,23.22354,22.89992,23.07893,22.89259,23.111,23.15007,23.11391,23.69006
23.54629,23.89483,23.43459,23.25483,22.95547,23.10125,22.94809,23.12654,23.16552,23.13601,23.90506
23.57859,23.97756,23.46713,23.31764,23.02052,23.15232,23.0131,23.172,23.21103,23.18704,23.98803
23.61628,23.55945,23.50462,23.38161,23.05092,23.20234,23.04348,23.21755,23.25674,23.23722,23.57045
23.62259,23.69044,23.51039,23.41104,23.02974,23.21601,23.02225,23.22778,23.26725,23.2513,23.70091
23.64186,24.11295,23.52898,23.45114,23.05981,23.23891,23.05224,23.24809,23.28782,23.27456,24.12339
23.70404,24.51485,23.59048,23.53269,23.14408,23.30197,23.13647,23.30921,23.34917,23.33776,24.5254
23.80335,24.45112,23.68905,23.65064,23.24019,23.40008,23.23259,23.40588,23.44604,23.43596,24.4622
23.89139,24.20186,23.77613,23.75685,23.27955,23.48529,23.27196,23.49006,23.53049,23.52148,24.21309
23.94065,23.96152,23.82426,23.82415,23.26718,23.53051,23.25958,23.53458,23.57532,23.56724,23.9728
23.79171,21.8586,23.67777,23.68567,21.3877,23.41671,21.38261,23.4204,23.46049,23.42162,21.865
22.74257,21.28024,22.67435,22.65645,20.29526,22.46833,20.29562,22.47482,22.50092,22.47955,21.28033
22.09049,21.50353,22.04922,22.03266,20.3461,21.89911,20.34691,21.90572,21.92041,21.91165,21.50363
21.78851,21.5843,21.75911,21.74844,20.50898,21.65346,20.50981,21.65914,21.66763,21.66346,21.5844
21.63273,21.43016,21.60897,21.60467,20.47191,21.53581,20.47282,21.54066,21.54584,21.54359,21.43041
21.47212,21.20341,21.45154,21.45255,20.31106,21.40145,20.31199,21.40578,21.40916,21.4077,21.20366
21.30622,21.3125,21.28768,21.29268,20.15162,21.25366,20.15254,21.25768,21.26001,21.25888,21.31256
21.16781,21.14891,21.15071,21.15853,20.01731,21.1277,20.01825,21.13153,21.13319,21.13217,21.14919
21.03225,20.87409,21.01609,21.02597,19.8594,21.00057,19.86037,21.0043,21.00555,21.00459,20.87438
21.2363,22.92065,21.20888,21.23116,21.21383,21.18807,21.21161,21.19154,21.19629,21.19559,22.92612
21.68154,22.69175,21.63542,21.68664,21.7026,21.58695,21.69895,21.5901,21.60149,21.60027,22.69849
22.43253,23.51634,22.39433,22.52152,23.04137,22.30537,23.03005,22.34,22.3419,22.29008,23.53583
22.90733,23.09894,22.8421,23.05471,23.29729,22.7007,23.28336,22.74086,22.76217,22.80249,23.11931
23.14288,23.00276,23.01674,23.20344,23.29726,22.89605,23.28256,22.92525,22.96653,23.01518,23.02281
23.23936,23.11366,23.07173,23.2583,23.27375,22.98455,23.25878,22.9873,23.04839,23.07682,23.13358
23.28055,23.23961,23.10219,23.28267,23.27198,23.00947,23.25692,23.01298,23.08196,23.08959,23.25952
23.30825,23.3769,23.12536,23.30231,23.29129,23.02991,23.27622,23.03407,23.1049,23.10443,23.3968
23.33278,23.23088,23.14664,23.32285,23.31186,23.05015,23.29681,23.05406,23.12555,23.12209,23.25106
23.3386,23.02347,23.14982,23.32643,23.29651,23.05258,23.2815,23.05639,23.12814,23.12316,23.04364
23.32927,23.14203,23.13883,23.31584,23.27091,23.04134,23.25593,23.04488,23.11678,23.11014,23.1619
23.3248,23.17324,23.13312,23.31121,23.27079,23.03595,23.25581,23.03883,23.11092,23.10299,23.19325
23.3612,23.27276,23.20341,23.37834,23.39178,23.07512,23.37629,23.08382,23.13207,23.12427,23.29463
23.52125,24.24659,23.36616,23.57578,23.90793,23.20169,23.88962,23.2098,23.2742,23.28511,24.27316
23.49034,22.65264,23.17342,23.53456,22.5061,23.03554,22.49457,23.04065,23.10826,23.12431,22.66274
23.30288,22.00714,22.81453,23.36425,21.93593,22.67361,21.92927,22.67778,22.73541,22.74683,22.0152
23.18366,22.66701,22.56166,23.27083,22.08945,22.4212,22.08255,22.42506,22.47399,22.48054,22.67742
24.2764,26.64464,24.10786,24.70759,25.4893,23.8096,25.46194,23.89421,23.89987,23.63477,26.68283
24.92917,25.79837,24.68123,25.29473,25.40197,24.3377,25.37652,24.45653,24.45965,24.35261,25.83055
25.45916,25.58547,25.21467,25.76302,25.77858,24.88012,25.75198,24.97971,25.02131,24.9798,25.61736
25.17969,23.34725,24.84777,25.32033,24.08049,24.62438,24.0655,24.67725,24.75714,24.7233,23.36617
24.66693,23.54512,24.35926,24.74306,23.99526,24.19342,23.98122,24.22515,24.30504,24.28922,23.56694
24.71047,24.97094,24.47052,24.75319,25.11964,24.27425,25.09869,24.29985,24.36269,24.34993,25.00161
25.42604,25.98065,25.2957,25.45247,26.43156,24.9658,26.40309,25.07888,25.08584,24.98383,26.02125
25.9557,25.92399,25.7577,26.0972,26.74034,25.37684,26.70962,25.50743,25.5307,25.55919,25.96388
26.33018,26.58871,26.0405,26.4843,26.91828,25.66964,26.88901,25.77688,25.84132,25.91863,26.62879
25.85891,22.85615,25.24716,25.93572,23.38603,24.98356,23.32141,25.05016,25.12108,25.16039,22.86906
25.11171,22.52487,24.3662,25.16421,22.89641,24.17379,22.88039,24.21713,24.27214,24.30504,22.53059
24.64143,23.04996,23.81324,24.67209,22.70034,23.67023,22.6945,23.7003,23.74434,23.76695,23.05517
24.68032,25.90885,24.13691,24.69927,24.81088,23.96125,24.79502,24.01657,24.02487,23.94809,25.93441
25.51708,26.76772,25.32926,25.51426,26.56195,25.0399,26.53564,25.14253,25.14591,24.86116,26.807
26.57699,27.40967,26.39813,26.57941,27.72396,25.98787,27.68953,26.13742,26.13951,25.88758,27.45252
26.81952,25.30194,26.46064,26.8776,26.44521,26.13213,26.41972,26.22609,26.30688,26.22457,25.33552
26.35986,24.59909,25.95541,26.38159,25.48573,25.72132,25.46541,25.77638,25.88134,25.82226,24.62562
25.82431,22.98534,25.14914,25.83079,23.74645,24.9675,23.73649,25.00548,25.0966,25.05978,22.99492
25.35907,22.74975,24.4176,25.37208,23.15583,24.27755,23.15028,24.30536,24.38105,24.35746,22.75583
24.95248,22.89459,23.91673,24.96389,23.13281,23.80806,23.12777,23.82874,23.89731,23.88083,22.901
24.73448,22.82027,23.62987,24.76579,23.06355,23.54152,23.05866,23.55739,23.62678,23.61359,22.82548
24.38307,22.52733,23.35373,24.41364,22.72764,23.28244,22.72438,23.29475,23.36396,23.3528,22.53069
23.96247,22.43717,23.08233,23.98112,22.54449,23.0261,22.54189,23.03566,23.10382,23.09437,22.44
23.72107,23.07686,23.08352,23.73031,23.11194,23.02251,23.10547,23.03065,23.0837,23.07615,23.08716
23.50507,23.02989,23.05597,23.50707,23.11156,23.00866,23.10374,23.01227,23.06955,23.06353,23.04257
23.6933,24.61796,23.53259,23.64627,24.44866,23.39511,24.43245,23.4389,23.44767,23.35705,24.64763
24.20827,23.80632,24.01655,24.21361,24.27095,23.83387,24.25247,23.87995,23.92618,23.89327,23.82828
23.86687,22.44144,23.63979,23.86113,22.90099,23.52174,22.89071,23.54182,23.61251,23.58629,22.45399
23.39002,22.33941,23.19378,23.38554,22.69141,23.10229,22.68214,23.11489,23.17888,23.16595,22.3518
23.14588,22.06973,22.96208,23.13815,22.63246,22.88251,22.62268,22.89163,22.95495,22.94677,22.0811
22.90586,21.87756,22.73235,22.89475,22.41593,22.66075,22.40697,22.66784,22.73126,22.72442,21.88895
22.68098,21.93286,22.51491,22.66765,22.33093,22.45,22.32195,22.45563,22.52005,22.51345,21.94614
22.60649,22.32463,22.48172,22.58594,22.61035,22.39611,22.59869,22.40104,22.45006,22.43945,22.34068
22.79073,23.10826,22.69443,22.79499,23.28189,22.53653,23.26652,22.58393,22.61065,22.60494,23.13121
22.95762,22.39525,22.80944,22.97124,22.79023,22.65292,22.77662,22.68924,22.75059,22.75647,22.40919
22.68203,21.66371,22.51432,22.67765,21.9602,22.40133,21.95253,22.42314,22.49071,22.49632,21.67075
22.31575,21.40378,22.17298,22.30616,21.5423,22.08516,21.53796,22.10001,22.15754,22.16088,21.40906
22.01377,21.47671,21.8991,22.00273,21.46932,21.83213,21.46574,21.84244,21.8887,21.8897,21.48191
21.89047,21.79463,21.7906,21.87851,21.68256,21.73627,21.67802,21.74374,21.78417,21.78334,21.80045
21.87902,21.97562,21.79382,21.86666,21.84797,21.75737,21.84292,21.76317,21.78602,21.78301,21.98342
22.21406,23.09427,22.17032,22.13152,22.77523,22.07914,22.76548,22.10774,22.11328,22.04722,23.11241
23.23276,24.16566,23.16718,23.05115,24.07627,22.97769,24.05785,23.04469,23.04684,22.83067,24.19162
23.75696,24.27562,23.6793,23.68641,24.43499,23.43175,24.41475,23.52121,23.52269,23.40327,24.30099
24.10886,24.14138,24.01775,24.13072,24.69044,23.73499,24.67001,23.83676,23.84215,23.81738,24.16604
24.23973,23.43999,24.09278,24.27078,24.20461,23.84068,24.18868,23.91849,23.96093,23.96474,23.45843
23.68244,21.86135,23.53009,23.68302,22.40773,23.35553,22.40355,23.40618,23.45468,23.44879,21.86386
23.13667,21.84664,23.01862,23.13225,22.09821,22.89255,22.09721,22.92753,22.9648,22.96066,21.848
22.79175,21.91269,22.70013,22.78476,22.06241,22.60599,22.06195,22.63132,22.65928,22.65557,21.91442
23.08592,23.3349,23.03416,22.98052,23.45843,22.9156,23.44989,22.95653,22.96229,22.87515,23.35133
23.60696,24.13287,23.54957,23.4683,24.16082,23.38474,24.14726,23.44407,23.44647,23.29727,24.15366
24.10371,24.34664,24.03389,24.00515,24.65695,23.80962,24.63977,23.89148,23.89314,23.77169,24.36716
24.19281,23.46905,24.07296,24.16358,24.06691,23.87412,24.05417,23.93289,23.96839,23.91694,23.48197
23.87478,22.64737,23.73921,23.84187,23.11378,23.59686,23.10758,23.63704,23.67757,23.63459,22.65375
23.49883,22.48765,23.38056,23.47243,22.75614,23.27101,22.7522,23.29954,23.33575,23.30664,22.49262
23.21205,22.32151,23.1105,23.18948,22.58437,23.02349,22.58104,23.04446,23.07623,23.05537,22.32633
22.92398,21.74403,22.83778,22.90441,22.22803,22.76858,22.22551,22.78408,22.81164,22.79594,21.74795
22.61402,21.61692,22.54156,22.59716,22.015,22.48692,22.01244,22.49839,22.52198,22.50983,21.62102
22.29556,21.12624,22.23745,22.28062,21.50634,22.19354,21.50545,22.20249,22.22138,22.21128,21.1271
21.95083,20.95441,21.90786,21.93827,21.18042,21.87419,21.18033,21.88128,21.89492,21.88664,20.95482
21.66553,21.07621,21.63237,21.65549,21.15813,21.60715,21.15744,21.61269,21.62299,21.6164,21.07878
21.52357,21.0016,21.48883,21.51536,21.24595,21.46799,21.24373,21.47215,21.4835,21.47813,21.00538
21.43581,21.04302,21.39725,21.42858,21.28599,21.37816,21.28287,21.38122,21.39455,21.38988,21.04764
21.39743,21.07606,21.36421,21.38868,21.32023,21.33899,21.31649,21.34127,21.35338,21.34586,21.08108
21.36142,21.01268,21.32357,21.3523,21.27042,21.2982,21.26691,21.30034,21.31403,21.30345,21.01708
21.27517,20.86654,21.23424,21.26591,21.08881,21.21277,21.08645,21.21414,21.2286,21.2198,20.86967
21.15144,20.7922,21.11373,21.14266,20.95834,21.09562,20.95665,21.09684,21.10939,21.10222,20.79464
21.0429,20.71371,21.00996,21.03487,20.85874,20.99412,20.85733,20.99543,21.00602,21.00009,20.71574
20.94015,20.64324,20.91196,20.93298,20.7616,20.8981,20.76043,20.8994,20.9084,20.90348,20.64483
20.85045,20.55861,20.82655,20.84415,20.68922,20.81451,20.68819,20.81571,20.82339,20.8193,20.56001
20.76689,20.44672,20.7461,20.76135,20.59436,20.73551,20.59344,20.73658,20.74339,20.73994,20.44798
20.66813,20.33036,20.65036,20.66342,20.46868,20.64129,20.46795,20.64223,20.64818,20.6453,20.33142
20.56605,20.23123,20.55083,20.56207,20.36772,20.54309,20.36705,20.5439,20.5491,20.54669,20.23221
20.47885,20.28363,20.46525,20.47541,20.27568,20.45845,20.27507,20.45916,20.46388,20.46182,20.28444
20.39063,20.24528,20.37886,20.38775,20.19841,20.37305,20.19792,20.37369,20.37781,20.37604,20.24599
20.32419,20.18208,20.31385,20.32175,20.13466,20.30884,20.13429,20.3094,20.31301,20.31149,20.1827
20.24473,20.11366,20.23614,20.24276,20.04145,20.23203,20.04122,20.23255,20.23553,20.23427,20.11414
20.18361,20.09064,20.17598,20.18191,19.98839,20.17243,19.9882,20.17293,20.17549,20.17441,20.09105
20.12042,20.01504,20.11365,20.11896,19.89962,20.11059,19.89956,20.11109,20.11328,20.11233,20.01536
20.05177,19.96849,20.04592,20.05054,19.81888,20.04336,19.81894,20.04389,20.04567,20.04483,19.96868
19.9906,19.92953,19.98549,19.98955,19.75097,19.98336,19.75114,19.98392,19.98532,19.98457,19.92966
19.92308,19.82076,19.91863,19.92221,19.66633,19.91692,19.66658,19.91753,19.91859,19.91791,19.8209
19.85117,19.66414,19.84716,19.85047,19.58022,19.84583,19.58052,19.84649,19.84731,19.8467,19.66432
19.76822,19.59426,19.76449,19.76769,19.47904,19.76349,19.47937,19.7642,19.76486,19.76432,19.59437
19.67267,19.17928,19.66906,19.67228,19.37012,19.66835,19.37046,19.66911,19.66967,19.66917,19.17962
19.54168,18.76375,19.53819,19.54143,19.2226,19.53776,19.2229,19.53857,19.5391,19.53867,18.76406
19.39707,18.64151,19.39366,19.39692,19.07947,19.39345,19.07974,19.39432,19.39484,19.39445,18.64165
19.25085,18.58385,19.24758,19.25076,18.93964,19.24751,18.93987,19.24844,19.24895,19.24847,18.5839
19.10637,18.53948,19.1034,19.10634,18.81522,19.10345,18.8154,19.1044,19.10488,19.10421,18.53951
18.97315,18.48615,18.97057,18.97317,18.70916,18.97068,18.70929,18.97162,18.97206,18.97121,18.48619
18.85371,18.43145,18.85153,18.85376,18.61424,18.85168,18.61436,18.85256,18.85295,18.85199,18.4315
18.74901,18.37463,18.74717,18.74908,18.52876,18.74734,18.52887,18.74816,18.7485,18.74749,18.37469
18.65455,18.32272,18.65298,18.65463,18.44577,18.65315,18.44588,18.65391,18.65421,18.65319,18.32278
18.56534,18.27015,18.56398,18.56544,18.35915,18.56416,18.35927,18.56485,18.56513,18.56414,18.27021
18.47506,18.22761,18.4739,18.47518,18.27864,18.47408,18.27875,18.4747,18.47495,18.47403,18.22765
18.40533,18.20921,18.40426,18.40543,18.23956,18.40442,18.23966,18.40497,18.40518,18.40435,18.20924
18.34016,18.16072,18.33916,18.34027,18.17936,18.33931,18.17946,18.33981,18.34,18.33926,18.16076
