Avg,RH_Avg,OT
21.625,52.19273333,20.222
21.625,51.3667,20.222
21.625,50.3746,23.777
21.625,49.61563333,23.5
21.625,48.97611667,23.5
21.625,48.413,23.722
21.625,47.8442,24.222
21.625,47.39341667,24.611
21.625,46.92816667,24.777
21.625,46.55113333,24.722
21.625,46.27543333,24.388
21.625,45.96343333,24.388
21.625,45.75436667,24.611
21.625,45.45493333,24.888
21.625,45.21345,25.222
21.625,44.93908333,25.5
21.625,44.76686667,25.5
21.625,44.45953333,25.777
21.625,44.32586667,25.722
21.625,44.0838,26.222
21.625,43.9586,26.388
21.625,43.74046667,26.111
21.625,43.503,25.222
21.625,43.38061667,24.5
21.625,43.12963333,25
21.625,43.15055,25.611
21.625,43.072,25.5
21.625,42.9162,25.611
21.625,42.80678333,25.611
21.625,42.6375,25.722
21.625,42.51521667,26.388
21.625,42.27781667,27
21.625,42.22711667,26.888
21.625,42.25925,27.111
21.625,42.11793333,27.277
21.625,41.96435,27
21.625,41.91111667,26.5
21.625,41.84155,26.277
21.625,41.8014,25.777
21.625,41.9845,25.611
21.625,41.7666,26
21.625,41.75955,26.111
21.625,41.55765,25.722
21.625,41.46735,25.111
21.625,41.31386667,24.777
21.625,41.25795,24.5
21.625,41.20315,24.222
21.625,40.91173333,24.111
21.625,40.65505,24.111
21.625,40.62855,23.888
21.625,40.34641667,23.5
21.625,40.20848333,23.111
21.625,40.25701667,22.5
21.625,40.20606667,22
21.625,40.32911667,21.277
21.625,40.26703333,20.888
21.625,40.1581,20.722
21.625,40.12288333,20.5
21.625,40.03933333,20.5
21.625,40.0306,20.5
21.625,40.04983333,20.5
21.625,39.92051667,20.5
21.625,39.91283333,20.5
21.625,40.84881667,20.5
21.625,41.43796667,20.5
21.625,41.47123333,20.5
21.625,40.9586,20.5
21.625,40.08358333,20.5
21.625,39.15518333,20.5
21.625,39.22253333,20.5
21.625,39.37428333,20.5
21.625,39.70735,20.5
21.625,40.0312,20.5
21.625,40.34908333,20.5
21.625,40.60776667,20.5
21.625,40.86175,20.5
21.625,40.93816667,20.5
21.625,41.18778333,20.5
21.625,41.39003333,20.5
21.625,43.01073333,20.5
21.625,44.02901667,20.5
21.625,44.40148333,20.5
21.625,44.40513333,20.5
21.625,44.39696667,20.5
21.625,44.30973333,20.5
21.625,44.32965,20.5
21.625,44.27133333,20.5
21.625,44.0793,20.5
21.625,44.15526667,20.5
21.625,44.0378,20.5
21.625,43.94901667,20.5
21.625,44.00965,20.5
21.625,44.41521667,20.5
21.625,44.5603,20.5
21.625,44.85813333,20.5
21.625,45.15093333,20.5
21.625,45.12331667,20.5
21.625,44.4844,20.5
21.625,43.82316667,21.777
21.625,43.08025,22
21.625,42.92343333,22.222
21.625,42.50531667,22.777
21.625,41.84923333,22.888
21.625,41.65236667,22.777
21.625,41.72401667,23.277
21.625,41.85515,23.777
21.625,41.62071667,24.277
21.625,41.4684,24.722
21.625,41.25865,24.777
21.625,41.10373333,25
21.625,40.84303333,25.222
21.625,40.69395,25.277
21.625,40.53521667,25.388
21.625,40.42728333,25.722
21.625,40.16676667,25.777
21.625,40.06008333,26
21.625,40.01981667,26
21.625,39.785,25.611
21.625,39.62211667,25.388
21.625,39.50426667,25.277
21.625,39.34626667,25.722
21.625,39.25993333,26
21.625,39.12108333,25.777
21.625,39.02031667,25.777
21.625,38.99925,25.888
21.625,38.8629,25.888
21.625,38.68173333,25.777
21.625,38.56423333,25.5
21.625,38.55165,25.388
21.625,38.37976667,25.388
21.625,38.27038333,25.222
21.625,38.2887,25.111
21.625,38.17256667,24.777
21.625,37.98401667,24.5
21.625,37.92791667,24.111
21.625,37.91366667,23.611
21.625,37.96806667,23.222
21.625,38.09406667,22.722
21.625,38.2276,22.388
21.625,38.17705,22.111
21.625,38.13978333,21.777
21.625,38.11985,21.5
21.625,38.17448333,21.222
21.625,38.16061667,20.888
21.625,38.18363333,20.611
21.625,37.95508333,20.222
21.625,37.89483333,20.111
21.625,38.0679,19.888
21.625,38.1156,19.611
21.625,38.16765,19.5
21.625,38.43918333,19.277
21.625,38.51348333,19
21.625,38.54473333,18.722
21.625,38.57918333,18.611
21.625,38.63271667,18.611
21.625,38.69368333,18.611
21.625,38.77218333,18.611
21.625,38.91241667,18.611
21.625,39.33243333,18.611
21.625,40.93413333,18.611
21.625,41.9324,18.611
21.625,42.46656667,18.611
21.625,42.99953333,18.611
21.625,43.6848,18.611
21.625,43.60236667,18.611
21.625,42.7524,18.611
21.625,42.7119,18.611
21.625,42.56948333,18.611
21.625,42.57203333,18.611
21.625,42.68978333,18.611
21.625,42.80868333,18.611
21.625,42.9206,18.611
21.625,43.1367,18.611
21.625,43.21053333,18.611
21.625,43.53161667,18.611
21.625,43.52805,18.611
21.625,43.68458333,18.611
21.625,43.70111667,18.611
21.625,43.80851667,18.611
21.625,43.73128333,18.611
21.625,43.8716,18.611
21.625,43.8029,18.611
21.625,43.8366,18.611
21.625,43.83318333,18.611
21.625,43.96488333,18.611
21.625,44.0146,18.611
21.625,44.02301667,18.611
21.625,44.29806667,18.611
21.625,44.42671667,18.611
21.625,44.3956,18.611
21.625,44.60341667,18.611
21.625,44.60341667,18.611
21.625,44.60341667,18.611
21.625,44.60341667,18.611
21.625,44.60341667,21.5
21.625,44.60341667,21.777
21.625,44.60341667,22.5
21.625,44.60341667,23.277
21.625,44.60341667,24.111
21.625,44.60341667,24.5
21.625,44.60341667,25
21.625,44.60341667,25.277
21.625,41.45878333,25.222
21.625,42.78368333,25.5
21.625,43.45201667,26
21.625,44.09178333,26.222
21.625,44.44105,26.277
21.625,44.50378333,26.777
21.625,45.22533333,27.722
21.625,45.38983333,28.611
21.625,45.66008333,28.722
21.625,46.18268333,28.777
21.625,45.68378333,29
21.625,46.1882,29.111
21.625,46.05495,29.611
21.625,45.60398333,29.888
21.625,45.4793,30
21.625,44.97873333,30
21.625,45.26296667,30.111
21.625,45.16251667,30
21.625,44.82326667,29.777
21.625,45.09633333,29.888
21.625,44.72943333,29.722
21.625,44.30091667,29.388
21.625,44.71663333,29.611
21.625,44.50641667,29.611
21.625,44.73465,29.277
21.625,44.81308333,28.888
21.625,44.72346667,28.5
21.625,44.74846667,28.222
21.625,44.7858,27.888
21.625,44.8511,27.722
21.625,45.28105,27.5
21.625,45.41561667,27.388
21.625,45.26653333,27.277
21.625,45.48306667,27.222
21.625,45.57316667,25.777
21.625,46.00431667,24.111
21.625,46.1157,23.388
21.625,45.78041667,23.111
21.625,45.58298333,23.111
21.625,45.7544,22.5
21.625,45.78853333,21.888
21.625,45.74551667,21.888
21.625,45.81778333,21.888
21.625,45.93298333,21.722
21.625,45.56506667,21.5
21.625,45.5638,21.222
21.625,45.31486667,20.777
21.625,45.17525,20.777
21.625,44.72758333,20.777
21.625,44.28585,20.777
21.625,43.88611667,20.777
21.625,43.53053333,20.777
21.625,43.43336667,20.777
21.625,44.90615,20.777
21.625,45.98636667,20.777
21.625,47.32991667,20.777
21.625,48.53926667,20.777
21.625,49.48781667,20.777
21.625,50.07891667,20.777
21.625,50.48498333,20.777
21.625,50.78876667,20.777
21.625,51.08131667,20.777
21.625,51.04658333,20.777
21.625,51.10458333,20.777
21.625,51.18283333,20.777
21.625,51.51751667,20.777
21.625,51.62731667,20.777
21.625,51.69668333,20.777
21.625,51.82896667,20.777
21.625,52.10991667,20.777
21.625,52.28553333,20.777
21.625,52.4624,20.777
21.625,52.55951667,20.777
21.625,52.67008333,20.777
21.625,52.75463333,20.777
21.625,52.75103333,20.777
21.625,52.80881667,20.777
21.625,52.97335,20.777
21.625,53.16556667,20.777
21.625,53.1754,20.777
21.625,53.21853333,20.777
21.625,53.37846667,20.777
21.625,53.49913333,20.777
21.625,53.62373333,20.777
21.625,53.7341,20.777
21.625,53.72191667,20.777
21.625,53.62745,20.777
21.625,52.78708333,20.777
21.625,51.7169,23.388
21.625,51.10013333,24.111
21.625,50.64571667,24.888
21.625,50.23605,25
21.625,49.8905,25.222
21.625,49.3857,25.611
21.625,49.06288333,25.777
21.625,48.86775,25.777
21.625,48.58646667,26.222
21.625,48.48055,26.777
21.625,47.99041667,27.5
21.625,48.11775,28
21.625,49.27221667,27.888
21.625,49.13065,28.111
21.625,51.9077,28.722
21.625,53.40343333,28.777
21.625,53.39738333,29
21.625,53.11608333,29.777
21.625,52.74995,30.111
21.625,52.70303333,29.888
21.625,52.31798333,30.111
21.625,51.83483333,30.277
21.625,51.4738,30.222
21.625,51.04775,30.222
21.625,50.62813333,30.222
21.625,49.94513333,30.111
21.625,49.40296667,30.277
21.625,48.88238333,30.5
21.625,48.38668333,30.277
21.625,47.8181,30.111
21.625,47.04055,30.111
21.625,46.65525,30
21.625,46.31965,29.777
21.625,44.80621667,29.611
21.625,43.64256667,29.611
21.625,43.11611667,28.5
21.625,42.33318333,28.277
21.625,41.812,28.277
21.625,41.61301667,28.222
21.625,41.53515,28.111
21.625,41.34098333,27.888
21.625,41.24915,27.611
21.625,41.22748333,27.111
21.625,40.87678333,26.611
21.625,40.53473333,26.222
21.625,40.08745,26
21.625,39.7734,26
21.625,39.5001,25.388
21.625,39.54456667,25
21.625,39.86558333,25
21.625,40.19375,24.777
21.625,40.28976667,24.611
21.625,40.4211,24.5
21.625,40.5568,24.277
21.625,40.62665,24.222
21.625,40.81598333,24
21.625,40.59481667,24
21.625,40.45345,24
21.625,40.47298333,24
21.625,40.54503333,24
21.625,40.35315,24
21.625,40.42421667,24
21.625,40.91013333,24
21.625,41.45305,24
21.625,41.91128333,24
21.625,42.07916667,24
21.625,41.99265,24
21.625,42.60505,24
21.625,42.88116667,24
21.625,42.94835,24
21.625,43.09996667,24
21.625,43.31145,24
21.625,43.6645,24
21.625,44.0514,24
21.625,44.21168333,24
21.625,44.33278333,24
21.625,44.61416667,24
21.625,44.88106667,24
21.625,45.11706667,24
21.625,45.02481667,24
21.625,45.18238333,24
21.625,45.41536667,24
21.625,45.43631667,24
21.625,45.47523333,24
21.625,45.42216667,24
21.625,45.86913333,24
21.625,46.1956,24
21.625,46.12691667,24
21.625,46.38373333,24
21.625,46.53753333,24
21.625,46.73976667,24
21.625,47.02211667,24
21.625,47.15596667,24
21.625,47.22986667,24
21.625,47.40995,24
21.625,46.8807,24
21.625,46.49101667,25.5
21.625,46.19246667,25.611
21.625,46.60028333,25.722
21.625,46.1489,26
21.625,45.93571667,27.222
21.625,45.75483333,27.388
21.625,45.95675,27.388
21.625,46.05093333,27.5
21.625,46.37155,27.888
21.625,46.08105,28.222
21.625,45.72266667,28.777
21.625,45.16976667,28.777
21.625,44.58785,28.222
21.625,44.22228333,28.111
21.625,43.62838333,28.388
21.625,43.24046667,28.388
21.625,42.72711667,28.722
21.625,41.97368333,28.5
21.625,41.22371667,28.722
21.625,40.83691667,29
21.625,40.94695,29
21.625,40.85151667,29.222
21.625,40.69401667,29.777
21.625,40.64261667,29.888
21.625,40.55485,29.722
21.625,40.46631667,29.5
21.625,40.67808333,29.5
21.625,40.66053333,29.5
21.625,40.87121667,29.5
21.625,40.73561667,29.5
21.625,40.84695,29.5
21.625,40.70381667,29.5
21.625,40.86401667,29.5
21.625,40.93133333,29.5
21.625,40.86138333,29.5
21.625,40.69628333,29.5
21.625,40.33845,29.5
21.625,40.35371667,29.5
21.625,40.1658,29.5
21.625,40.1512,29.5
21.625,39.96731667,29.5
21.625,39.78775,29.5
21.625,39.75505,29.5
21.625,39.7286,29.5
21.625,39.8448,29.5
21.625,39.96836667,29.5
21.625,40.16116667,29.5
21.625,40.18798333,29.5
21.625,40.3496,29.5
21.625,40.15156667,29.5
21.625,40.26843333,29.5
21.625,40.17601667,29.5
21.625,40.10453333,29.5
21.625,40.12726667,29.5
21.625,40.23455,29.5
21.625,40.21136667,29.5
21.625,40.66201667,29.5
21.625,40.808,29.5
21.625,40.46271667,29.5
21.625,40.37,29.5
21.625,40.40551667,29.5
21.625,41.10393333,29.5
21.625,41.86213333,29.5
21.625,42.15933333,29.5
21.625,42.49478333,29.5
21.625,42.62595,29.5
21.625,42.82013333,29.5
21.625,42.78983333,29.5
21.625,42.76405,29.5
21.625,42.75795,29.5
21.625,42.85366667,29.5
21.625,42.89273333,29.5
21.625,42.88538333,29.5
21.625,42.89783333,29.5
21.625,42.94253333,29.5
21.625,42.9436,29.5
21.625,43.07288333,29.5
21.625,43.05125,29.5
21.625,43.07633333,29.5
21.625,43.27286667,29.5
21.625,43.21103333,29.5
21.625,43.27773333,29.5
21.625,43.33016667,29.5
21.625,43.97273333,29.5
21.625,44.7538,29.5
21.625,45.13861667,29.5
21.625,45.55471667,29.5
21.625,45.81215,29.5
21.625,46.04981667,29.5
21.625,46.22943333,29.5
21.625,46.44218333,29.5
21.625,46.60393333,29.5
21.625,46.83971667,29.5
21.625,47.16726667,29.5
21.625,47.2923,29.5
21.625,46.63668333,29.5
21.625,45.67668333,29.5
21.625,44.96591667,29.5
21.625,44.462,29.5
21.625,43.96728333,29.5
21.625,43.4148,29.5
21.625,43.01958333,29.5
21.625,42.8293,29.5
21.625,42.72123333,29.5
26.5938,44.11575,29.5
26.6563,43.79165,29.5
26.6875,43.6069,29.5
26.7396,43.47465,29.5
26.8542,43.22035,29.5
26.9271,43.03905,29.5
27.0521,43.0098,29.5
27.0417,43.05921667,29.5
27.2604,43.43031667,29.5
27.2604,50.18353333,29.5
27.3854,53.21051667,29.5
27.625,54.07293333,29.5
27.8854,54.12235,29.5
28.0833,54.32003333,29.5
28.2916,53.89791667,29.5
28.5313,53.68615,29.5
28.6875,53.56285,29.5
28.8229,53.2284,29.5
29.0104,52.58955,29.5
29.1979,51.97405,29.5
29.3958,51.70733333,29.5
29.5208,51.45211667,33.277
29.7604,51.35066667,33.277
29.9167,50.82258333,33.388
30.0521,50.55963333,33.388
